gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsResult,kickerId,returnerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber
2019120105,921,"(:48) A.Cole punts 36 yards to KC 2, Center-T.Sieg, downed by OAK-C.Riley.",1,4,8,OAK,Downed,48335.0,,,KC,38,00:48:00,,,,7,0,,36.0,,36,48
2019120105,1120,"(12:53) D.Colquitt punts 41 yards to OAK 27, Center-J.Winchester, fair catch by T.Davis.",2,4,14,KC,Fair Catch,29926.0,43452,,KC,32,12:53:00,,,,7,0,,41.0,,41,78
2019120105,1961,"(:07) D.Colquitt punts 42 yards to OAK 29, Center-J.Winchester. T.Davis to OAK 32 for 3 yards (G.Dieter; J.Winchester).",2,4,15,KC,Return,29926.0,43452,,KC,29,00:07:00,,,,21,0,,42.0,3.0,39,81
2019120105,2448,"(9:12) A.Cole punts 41 yards to KC 36, Center-T.Sieg, fair catch by M.Hardman.",3,4,13,OAK,Fair Catch,48335.0,47839,,OAK,23,09:12:00,,,,24,0,,41.0,,41,33
2019120106,336,"(11:30) (Punt formation) M.Haack punts 27 yards to MIA 48, Center-T.Pepper, downed by MIA-P.Laird.",1,4,14,MIA,Downed,45296.0,,,MIA,21,11:30:00,,,,0,7,,27.0,,27,89
2019120106,607,"(8:32) (Punt formation) M.Haack punts 41 yards to PHI 24, Center-T.Pepper, fair catch by G.Ward.",1,4,15,MIA,Fair Catch,45296.0,45607,,MIA,35,08:32:00,,,,0,10,,41.0,,41,75
2019120106,790,"(5:55) (Punt formation) C.Johnston punts 40 yards to MIA 16, Center-R.Lovato. M.Sherels to MIA 16 for no gain (C.James).",1,4,7,PHI,Return,45603.0,36071,,PHI,44,05:55:00,,,,0,10,,40.0,0.0,40,54
2019120106,3188,"(14:52) (Punt formation) C.Johnston punts 46 yards to MIA 8, Center-R.Lovato. M.Sherels to MIA 20 for 12 yards (M.Hollins). PENALTY on MIA-C.Lammons, Offensive Holding, 4 yards, enforced at MIA 8.",4,4,14,PHI,Return,45603.0,36071,,PHI,46,14:52:00,OH,MIA 30,4.0,26,28,,46.0,0.0,50,64
2019120106,3586,"(9:36) (Punt formation) C.Johnston punts 42 yards to MIA 27, Center-R.Lovato, fair catch by M.Sherels. PENALTY on MIA-C.Lammons, Offensive Holding, 10 yards, enforced at MIA 27. Penalty on MIA-J.Wiltz, Illegal Use of Hands, declined.",4,4,4,PHI,Fair Catch,45603.0,36071,,PHI,31,09:36:00,OH;ILH,MIA 30;MIA 33,10.0,34,28,,42.0,,52,79
2019120106,4397,"(:15) (Punt formation) M.Haack punts 28 yards to PHI 31, Center-T.Pepper, out of bounds.",4,4,6,MIA,Out of Bounds,45296.0,,,MIA,41,00:15:00,,,,37,31,,28.0,,28,51
2019120107,144,"(12:51) R.Dixon punts 47 yards to GB 25, Center-C.Holba. T.Smith to GB 28 for 3 yards (J.Tauaefa). FUMBLES (J.Tauaefa), ball out of bounds at GB 28.",1,4,4,NYG,Return,43517.0,46265,,NYG,28,12:51:00,,,,0,0,,47.0,3.0,44,38
2019120107,1920,"(:48) J.Scott punts 47 yards to NYG 11, Center-H.Bradley, fair catch by D.Scott.",2,4,5,GB,Fair Catch,46241.0,46509,,GB,42,00:48:00,,,,10,17,,47.0,,47,52
2019120107,3654,"(4:29) J.Scott punts 46 yards to NYG 6, Center-H.Bradley, downed by GB.",4,4,7,GB,Downed,46241.0,,,GB,48,04:29:00,,,,13,31,,46.0,,46,58
2019120108,399,"(9:03) A.Lee punts 42 yards to LA 28, Center-A.Brewer. J.Natson to LA 34 for 6 yards (C.Banjo).",1,4,5,ARI,Return,29141.0,45150,,ARI,30,09:03:00,,,,0,3,,42.0,6.0,36,80
2019120108,729,"(3:27) A.Lee punts 34 yards to LA 19, Center-A.Brewer, fair catch by J.Natson.",1,4,17,ARI,Fair Catch,29141.0,45150,,ARI,47,03:27:00,,,,0,3,,34.0,,34,63
2019120108,1351,"(11:01) A.Lee punts 39 yards to LA 4, Center-A.Brewer, downed by ARI-D.Gardeck.",2,4,11,ARI,Downed,29141.0,,,LA,43,11:01:00,,,,0,10,,39.0,,39,67
2019120108,1520,"(7:31) J.Hekker punts 44 yards to ARI 20, Center-J.McQuaide. P.Cooper to ARI 25 for 5 yards (D.Deayon).",2,4,10,LA,Return,38815.0,43406,,LA,36,07:31:00,,,,0,10,,44.0,5.0,39,74
2019120108,1626,"(6:03) A.Lee punts 49 yards to LA 18, Center-A.Brewer, fair catch by J.Natson.",2,4,2,ARI,Fair Catch,29141.0,45150,,ARI,33,06:03:00,,,,0,10,,49.0,,49,43
2019120108,1957,"(2:00) A.Lee punts 56 yards to LA 22, Center-A.Brewer, fair catch by J.Natson.",2,4,13,ARI,Fair Catch,29141.0,45150,,ARI,22,02:00:00,,,,0,17,,56.0,,56,32
2019120108,2501,"(12:12) A.Lee punts 43 yards to LA 8, Center-A.Brewer, downed by ARI-T.Sherfield.",3,4,8,ARI,Downed,29141.0,,,ARI,49,12:12:00,,,,0,20,,43.0,,43,59
2019120108,3171,"(4:34) J.Hekker punts 41 yards to ARI 11, Center-J.McQuaide, downed by LA-M.Thomas.",3,4,13,LA,Downed,38815.0,,,LA,48,04:34:00,,,,0,34,,41.0,,41,62
2019120108,3264,"(3:32) A.Lee punts 48 yards to LA 40, Center-A.Brewer, fair catch by J.Natson.",3,4,9,ARI,Fair Catch,29141.0,45150,,ARI,12,03:32:00,,,,0,34,,48.0,,48,22
2019120108,4070,"(6:40) J.Hekker punts 39 yards to ARI 36, Center-J.McQuaide, out of bounds.",4,4,5,LA,Out of Bounds,38815.0,,,LA,25,06:40:00,,,,7,34,,39.0,,39,35
2019120108,4463,"(:30) (Punt formation) J.Hekker punts 41 yards to ARI 39, Center-J.McQuaide, downed by LA-M.Thomas. PENALTY on LA-M.Thomas, Illegal Touch Kick, 5 yards, enforced at ARI 39.",4,4,18,LA,Downed,38815.0,,,LA,20,00:30:00,ITK,LA 88,-5.0,7,34,,41.0,,36,30
2019120109,118,"(13:38) C.Wadman punts 38 yards to LAC 28, Center-C.Kreiter, fair catch by T.Pope.",1,4,1,DEN,Fair Catch,45986.0,44286,,DEN,34,13:38:00,,,,0,0,,38.0,,38,44
2019120109,265,"(10:37) T.Long punts 57 yards to end zone, Center-C.Mazza, Touchback.",1,4,9,LAC,Touchback,42663.0,,,LAC,43,10:37:00,,,,0,0,,57.0,,37,67
2019120109,1324,"(7:54) C.Wadman punts 53 yards to LAC 17, Center-C.Kreiter. T.Pope MUFFS catch, RECOVERED by DEN-J.Jewell at LAC 21.",2,4,5,DEN,Muffed,45986.0,44286,,DEN,30,07:54:00,,,,14,3,,53.0,,49,80
2019120109,1584,"(2:32) T.Long punts 32 yards to DEN 22, Center-C.Mazza, out of bounds.",2,4,3,LAC,Out of Bounds,42663.0,,,LAC,46,02:32:00,,,,17,3,,32.0,,32,56
2019120109,1700,"(1:05) C.Wadman punts 51 yards to LAC 23, Center-C.Kreiter, downed by DEN-J.Jones.",2,4,6,DEN,Downed,45986.0,,,DEN,26,01:05:00,,,,17,3,,51.0,,51,84
2019120109,2313,"(10:26) T.Long punts 39 yards to end zone, Center-C.Mazza, Touchback.",3,4,18,LAC,Touchback,42663.0,,,DEN,39,10:26:00,,,,17,10,,39.0,,19,49
2019120109,2511,"(6:50) C.Wadman punts 39 yards to LAC 15, Center-C.Kreiter, fair catch by T.Pope.",3,4,4,DEN,Fair Catch,45986.0,44286,,DEN,46,06:50:00,,,,17,10,,39.0,,39,56
2019120109,2754,"(2:06) T.Long punts 53 yards to DEN 14, Center-C.Mazza, fair catch by D.Spencer.",3,4,14,LAC,Fair Catch,42663.0,42051,,LAC,33,02:06:00,,,,17,10,,53.0,,53,77
2019120109,2871,"(15:00) C.Wadman punts 45 yards to LAC 38, Center-C.Kreiter, fair catch by T.Pope.",4,4,7,DEN,Fair Catch,45986.0,44286,,DEN,17,15:00:00,,,,17,10,,45.0,,45,93
2019120110,527,"(5:17) (Punt formation) J.Berry punts 42 yards to CLE 26, Center-K.Canaday, fair catch by D.Hilliard.",1,4,19,PIT,Fair Catch,42333.0,46506,,PIT,32,05:17:00,,,,0,3,,42.0,,42,78
2019120110,678,"(1:07) (Punt formation) J.Gillan punts 45 yards to PIT 14, Center-C.Hughlett. D.Johnson to PIT 15 for 1 yard (J.Hassell; T.Thomas).",1,4,6,CLE,Return,48139.0,47849,,CLE,41,01:07:00,,,,0,3,,45.0,1.0,44,51
2019120110,854,"(13:29) (Punt formation) J.Berry punts 42 yards to CLE 30, Center-K.Canaday, out of bounds.",2,4,8,PIT,Out of Bounds,42333.0,,,PIT,28,13:29:00,,,,0,3,,42.0,,42,38
2019120110,1556,"(2:00) (Punt formation) J.Gillan punts 58 yards to PIT 18, Center-C.Hughlett. D.Johnson to PIT 31 for 13 yards (C.Hughlett).",2,4,6,CLE,Return,48139.0,47849,,CLE,24,02:00:00,,,,3,10,,58.0,13.0,45,86
2019120110,3041,"(12:17) (Punt formation) J.Gillan punts 41 yards to PIT 39, Center-C.Hughlett, out of bounds.",4,4,8,CLE,Out of Bounds,48139.0,,,CLE,20,12:17:00,,,,20,10,,41.0,,41,90
2019120110,3167,"(10:29) (Punt formation) J.Berry punts 36 yards to CLE 18, Center-K.Canaday. D.Hilliard to CLE 23 for 5 yards (A.Chickillo).",4,4,3,PIT,Return,42333.0,46506,,PIT,46,10:29:00,,,,20,10,,36.0,5.0,31,56
2019120110,3456,"(5:46) (Punt formation) A.Seibert punts 37 yards to PIT 1, Center-C.Hughlett, downed by CLE-S.Carlson. Pittsburgh challenged the kick downed ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1 at 05:35.)",4,4,18,CLE,Downed,47953.0,,,PIT,38,05:46:00,,,,20,13,,37.0,,37,48
2019120110,3859,"(1:52) (Punt formation) J.Berry punts 53 yards to end zone, Center-K.Canaday, Touchback.",4,4,6,PIT,Touchback,42333.0,,,PIT,47,01:52:00,,,,20,13,,53.0,,33,57
2019120111,133,"(14:12) B.Anger punts 49 yards to NE 26, Center-J.Weeks, fair catch by M.Sanu. Punt Hangtime: 4.5s",1,4,10,HOU,Fair Catch,38600.0,38613,,HOU,25,14:12:00,,,,0,0,,49.0,,49,85
2019120111,644,"(2:58) B.Anger punts 41 yards to NE 13, Center-J.Weeks. M.Sanu pushed ob at NE 19 for 6 yards (B.Mingo). Punt Hangtime: 3.88s",1,4,12,HOU,Return,38600.0,38613,,HOU,46,02:58:00,,,,0,3,,41.0,6.0,35,64
2019120111,1011,"(13:23) J.Bailey punts 41 yards to HOU 14, Center-J.Cardona. D.Carter pushed ob at HOU 26 for 12 yards (J.Bentley). PENALTY on HOU-G.Howell, Illegal Blindside Block, 12 yards, enforced at HOU 24. Punt Hangtime: 4.32s",2,4,6,NE,Return,47946.0,42794,,NE,45,13:23:00,IBB,HOU 38,12.0,7,3,,41.0,10.0,43,65
2019120111,1557,"(2:35) J.Bailey punts 42 yards to HOU 10, Center-J.Cardona, fair catch by D.Carter. Punt Hangtime: 4.25s",2,4,11,NE,Fair Catch,47946.0,42794,,NE,48,02:35:00,,,,14,3,,42.0,,42,62
2019120111,1678,"(1:12) B.Anger punts 53 yards to NE 31, Center-J.Weeks, fair catch by M.Sanu. Punt Hangtime: 4.59s",2,4,4,HOU,Fair Catch,38600.0,38613,,HOU,16,01:12:00,,,,14,3,,53.0,,53,26
2019120111,1935,"(:26) J.Bailey punts 34 yards to HOU 5, Center-J.Cardona, downed by NE. Punt Hangtime: 4.63s",2,4,10,NE,Downed,47946.0,,,HOU,39,00:26:00,,,,14,3,,34.0,,34,49
2019120111,2160,"(12:45) J.Bailey punts 59 yards to HOU 17, Center-J.Cardona. D.Carter to HOU 31 for 14 yards (N.Ebner, J.Cardona). Punt Hangtime: 4.44s",3,4,16,NE,Return,47946.0,42794,,NE,24,12:45:00,,,,14,3,,59.0,14.0,45,86
2019120111,2254,"(10:55) B.Anger punts 56 yards to NE 7, Center-J.Weeks, fair catch by M.Sanu. Punt Hangtime: 4.47s",3,4,4,HOU,Fair Catch,38600.0,38613,,HOU,37,10:55:00,,,,14,3,,56.0,,56,47
2019120111,4079,"(2:44) B.Anger punts 37 yards to NE 6, Center-J.Weeks, downed by HOU-K.Crossen. Punt Hangtime: 4.09s",4,4,11,HOU,Downed,38600.0,,,NE,43,02:44:00,,,,28,15,,37.0,,37,53
2019120200,174,"(11:50) M.Dickson punts 36 yards to MIN 17, Center-T.Ott, fair catch by M.Hughes.",1,4,1,SEA,Fair Catch,46218.0,46099,,SEA,47,11:50:00,,,,0,0,,36.0,,36,63
2019120200,913,"(11:45) B.Colquitt punts 45 yards to SEA 12, Center-A.Cutting. D.Moore to SEA 21 for 9 yards (K.Brothers).",2,4,7,MIN,Return,34723.0,45039,,MIN,43,11:45:00,,,,7,7,,45.0,9.0,36,67
2019120200,1007,"(9:59) M.Dickson punts 51 yards to MIN 19, Center-T.Ott, fair catch by M.Hughes.",2,4,1,SEA,Fair Catch,46218.0,46099,,SEA,30,09:59:00,,,,7,7,,51.0,,51,40
2019120200,1202,"(6:49) B.Colquitt punts 51 yards to SEA 7, Center-A.Cutting, downed by MIN-A.Abdullah.",2,4,2,MIN,Downed,34723.0,,,MIN,42,06:49:00,,,,7,7,,51.0,,51,68
2019120200,1967,"(13:28) B.Colquitt punts 42 yards to SEA 29, Center-A.Cutting, fair catch by D.Moore.",3,4,6,MIN,Fair Catch,34723.0,45039,,MIN,29,13:28:00,,,,10,17,,42.0,,42,39
2019120200,3214,(11:18) (Punt formation) T.Homer right end pushed ob at MIN 39 for 29 yards (M.Hughes).,4,4,3,SEA,Non-Special Teams Result,,,,SEA,32,11:18:00,,,,34,24,,,,29,42
2019120200,3773,"(3:34) M.Dickson punts 39 yards to MIN 16, Center-T.Ott, out of bounds.",4,4,4,SEA,Out of Bounds,46218.0,,,SEA,45,03:34:00,,,,34,30,,39.0,,39,55
2019120500,811,"(:25) (Punt formation) C.Jones punts 45 yards to CHI 49, Center-L.Ladouceur, downed by DAL-C.Goodwin.",1,4,5,DAL,Downed,38138.0,,,DAL,6,00:25:00,,,,0,7,,45.0,,45,16
2019120500,1156,"(11:25) (Punt formation) C.Jones punts 41 yards to CHI 33, Center-L.Ladouceur. T.Cohen pushed ob at CHI 46 for 13 yards (J.Thomas).",2,4,9,DAL,Return,38138.0,44932,,DAL,26,11:25:00,,,,7,7,,41.0,13.0,28,84
2019120500,2613,"(7:59) (Punt formation) C.Jones punts 48 yards to CHI 24, Center-L.Ladouceur. T.Cohen MUFFS catch, and recovers at CHI 24. T.Cohen pushed ob at CHI 33 for 9 yards (D.Thompson).",3,4,10,DAL,Muffed,38138.0,44932,,DAL,28,07:59:00,,,,24,7,,48.0,9.0,39,82
2019120500,2740,"(6:26) (Punt formation) P.O'Donnell punts 49 yards to DAL 16, Center-P.Scales, fair catch by T.Austin.",3,4,8,CHI,Fair Catch,41420.0,39954,,CHI,35,06:26:00,,,,24,7,,49.0,,49,45
2019120500,2854,"(4:31) (Punt formation) C.Jones punts 49 yards to CHI 35, Center-L.Ladouceur. T.Cohen to CHI 46 for 11 yards (V.Bryant).",3,4,10,DAL,Return,38138.0,44932,,DAL,16,04:31:00,,,,24,7,,49.0,11.0,38,94
2019120500,3487,"(12:54) (Punt formation) C.Jones punts 41 yards to CHI 46, Center-L.Ladouceur. T.Cohen MUFFS catch, touched at CHI 46, ball out of bounds at CHI 47.",4,4,22,DAL,Muffed,38138.0,44932,,DAL,13,12:54:00,,,,31,14,,41.0,,40,23
2019120500,3602,"(11:28) (Punt formation) P.O'Donnell punts 43 yards to DAL 7, Center-P.Scales, fair catch by R.Cobb.",4,4,7,CHI,Fair Catch,41420.0,37139,,,50,11:28:00,,,,31,14,,43.0,,43,60
2019120500,3936,"(7:50) (Punt formation) P.O'Donnell punts 34 yards to DAL 15, Center-P.Scales, fair catch by R.Cobb.",4,4,7,CHI,Fair Catch,41420.0,37139,,DAL,49,07:50:00,,,,31,14,,34.0,,34,59
2019120500,4494,"(2:00) P.O'Donnell punts 36 yards to DAL 10, Center-P.Scales, downed by CHI-J.Woods.",4,4,8,CHI,Downed,41420.0,,,DAL,46,02:00:00,,,,31,21,,36.0,,36,56
2019120800,284,"(11:31) R.Allen punts 43 yards to CAR 1, Center-J.Harris, downed by ATL-C.Blake. Carolina challenged the kick downed ruling, and the play was REVERSED. R.Allen punts 44 yards to end zone, Center-J.Harris, Touchback. PENALTY on ATL-C.Blake, Illegal Touch Kick, 0 yards, enforced at CAR 20. Penalty causes Touchback",1,4,11,ATL,Touchback,40437.0,,,CAR,44,11:31:00,ITK,ATL 13,0.0,0,0,,44.0,,24,66
2019120800,402,"(9:25) M.Palardy punts 50 yards to ATL 26, Center-J.Jansen, downed by CAR-J.Carter.",1,4,6,CAR,Downed,42098.0,,,CAR,24,09:25:00,,,,0,0,,50.0,,50,86
2019120800,1125,"(11:03) R.Allen punts 37 yards to CAR 10, Center-J.Harris, fair catch by G.Dortch.",2,4,6,ATL,Fair Catch,40437.0,48646,,CAR,47,11:03:00,,,,3,3,,37.0,,37,57
2019120800,1297,"(7:31) M.Palardy punts 56 yards to ATL 18, Center-J.Jansen. K.Barner to ATL 26 for 8 yards (M.Haynes; J.Kunaszyk).",2,4,19,CAR,Return,42098.0,40130,,CAR,26,07:31:00,,,,3,3,,56.0,8.0,48,36
2019120800,1710,"(2:47) R.Allen punts 46 yards to CAR 6, Center-J.Harris. G.Dortch to CAR 13 for 7 yards (Q.Ollison).",2,4,3,ATL,Return,40437.0,48646,,ATL,48,02:47:00,,,,10,3,,46.0,7.0,39,62
2019120800,2704,"(7:44) M.Palardy punts 35 yards to ATL 9, Center-J.Jansen, out of bounds. PENALTY on ATL-K.Barner, Illegal Bat, 4 yards, enforced at ATL 9.",3,4,5,CAR,Out of Bounds,42098.0,,,ATL,44,07:44:00,BAT,ATL 38,4.0,20,10,,35.0,,39,54
2019120800,3089,"(2:54) M.Palardy punts 44 yards to ATL 25, Center-J.Jansen. K.Barner to ATL 30 for 5 yards (D.White).",3,4,11,CAR,Return,42098.0,40130,,CAR,31,02:54:00,,,,30,10,,44.0,5.0,39,79
2019120800,3179,"(1:56) R.Allen punts 50 yards to CAR 20, Center-J.Harris. G.Dortch to CAR 30 for 10 yards (F.Oluokun; Q.Ollison).",3,4,10,ATL,Return,40437.0,48646,,ATL,30,01:56:00,,,,30,10,,50.0,10.0,40,40
2019120801,126,"(13:39) C.Bojorquez punts 67 yards to end zone, Center-R.Ferguson, Touchback.",1,4,4,BUF,Touchback,46903.0,,,BUF,33,13:39:00,,,,0,0,,67.0,,47,77
2019120801,298,"(10:43) S.Koch punts 33 yards to BUF 12, Center-M.Cox, fair catch by A.Roberts.",1,4,8,BAL,Fair Catch,31018.0,35527,,BUF,45,10:43:00,,,,0,0,,33.0,,33,65
2019120801,379,"(9:26) C.Bojorquez punts 35 yards to BUF 45, Center-R.Ferguson, downed by BUF-P.DiMarco.",1,4,12,BUF,Downed,46903.0,,,BUF,10,09:26:00,,,,0,0,,35.0,,35,100
2019120801,709,"(4:07) C.Bojorquez punts 41 yards to BAL 32, Center-R.Ferguson. D.Thomas to BAL 33 for 1 yard (S.Neal).",1,4,10,BUF,Return,46903.0,41353,,BUF,27,04:07:00,,,,0,3,,41.0,1.0,40,83
2019120801,806,"(1:40) S.Koch punts 57 yards to BUF 16, Center-M.Cox. A.Roberts pushed ob at BUF 31 for 15 yards (J.Richards).",1,4,16,BAL,Return,31018.0,35527,,BAL,27,01:40:00,,,,0,3,,57.0,15.0,42,37
2019120801,1747,"(3:36) C.Bojorquez punts 33 yards to BAL 8, Center-R.Ferguson, downed by BUF-S.Neal. PENALTY on BAL-D.Thomas, Unnecessary Roughness, 2 yards, enforced at BAL 8. Penalty for signaling fair catch, but subsequently making block.",2,4,17,BUF,Downed,46903.0,,,BAL,41,03:36:00,UNRd,BAL 16,2.0,3,10,,33.0,,35,69
2019120801,1850,"(2:06) S.Koch punts 39 yards to BAL 49, Center-M.Cox, out of bounds.",2,4,6,BAL,Out of Bounds,31018.0,,,BAL,10,02:06:00,,,,3,10,,39.0,,39,100
2019120801,2711,"(7:59) S.Koch punts 42 yards to BUF 12, Center-M.Cox, fair catch by A.Roberts.",3,4,3,BAL,Fair Catch,31018.0,35527,,BAL,46,07:59:00,,,,9,17,,42.0,,42,56
2019120801,2800,"(6:07) C.Bojorquez punts 52 yards to BAL 29, Center-R.Ferguson, downed by BUF-S.Neal.",3,4,3,BUF,Downed,46903.0,,,BUF,19,06:07:00,,,,9,17,,52.0,,52,91
2019120801,2944,"(3:03) S.Koch punts 54 yards to end zone, Center-M.Cox, Touchback.",3,4,13,BAL,Touchback,31018.0,,,BAL,46,03:03:00,,,,9,17,,54.0,,34,56
2019120801,3050,"(2:03) C.Bojorquez punts 43 yards to BAL 32, Center-R.Ferguson, downed by BUF-S.Perry.",3,4,5,BUF,Downed,46903.0,,,BUF,25,02:03:00,,,,9,17,,43.0,,43,85
2019120801,3157,"(:31) S.Koch punts 37 yards to BUF 22, Center-M.Cox, fair catch by A.Roberts.",3,4,1,BAL,Fair Catch,31018.0,35527,,BAL,41,00:31:00,,,,9,17,,37.0,,37,51
2019120801,3311,"(15:00) C.Bojorquez punts 29 yards to BAL 49, Center-R.Ferguson, out of bounds.",4,4,10,BUF,Out of Bounds,46903.0,,,BUF,22,15:00:00,,,,9,17,,29.0,,29,32
2019120801,4006,"(5:40) S.Koch punts 47 yards to BUF 21, Center-M.Cox. A.Roberts to BUF 28 for 7 yards (C.Clark; J.Richards).",4,4,3,BAL,Return,31018.0,35527,,BAL,32,05:40:00,,,,17,24,,47.0,7.0,40,78
2019120802,1604,"(5:07) K.Huber punts 36 yards to CLE 44, Center-C.Harris. D.Hilliard to CIN 46 for 10 yards (T.McRae; C.Carter).",2,4,8,CIN,Return,34593.0,46506,,CIN,20,05:07:00,,,,14,13,,36.0,10.0,26,30
2019120802,1775,"(4:03) J.Gillan punts 29 yards to CIN 22, Center-C.Hughlett, out of bounds.",2,4,15,CLE,Out of Bounds,48139.0,,,CLE,49,04:03:00,,,,14,13,,29.0,,29,61
2019120802,1955,"(1:51) (Punt formation) K.Huber punts 47 yards to CLE 2, Center-C.Harris. D.Hilliard to CLE 8 for 6 yards (L.Reynolds).",2,4,3,CIN,Return,34593.0,46506,,CLE,49,01:51:00,,,,14,13,,47.0,6.0,41,61
2019120802,2084,"(1:11) (Punt formation) J.Gillan punts 54 yards to CIN 33, Center-C.Hughlett. D.Phillips to CIN 40 for 7 yards (A.Taylor; D.Hilliard). PENALTY on CIN-S.Morgan, Face Mask (15 Yards), 15 yards, enforced at CIN 33.",2,4,5,CLE,Return,48139.0,46239,,CLE,13,01:11:00,FMM,CIN 17,15.0,14,13,,54.0,0.0,69,97
2019120803,114,"(12:59) T.Way punts 45 yards to GB 40, Center-N.Sundberg. T.Ervin to 50 for 10 yards (C.Holcomb).",1,4,20,WAS,Return,40600.0,43408,,WAS,15,12:59:00,,,,0,0,,45.0,10.0,35,95
2019120803,461,"(7:39) T.Way punts 47 yards to GB 40, Center-N.Sundberg. T.Ervin to WAS 48 for 12 yards (C.Holcomb).",1,4,5,WAS,Return,40600.0,43408,,WAS,13,07:39:00,,,,7,0,,47.0,12.0,35,97
2019120803,547,"(5:25) J.Scott punts 37 yards to WAS 12, Center-H.Bradley, out of bounds.",1,4,11,GB,Out of Bounds,46241.0,,,WAS,49,05:25:00,,,,7,0,,37.0,,37,61
2019120803,631,"(3:51) T.Way punts 54 yards to GB 25, Center-N.Sundberg. T.Ervin to GB 43 for 18 yards (S.Thomas).",1,4,1,WAS,Return,40600.0,43408,,WAS,21,03:51:00,,,,7,0,,54.0,18.0,36,89
2019120803,993,"(11:30) T.Way punts 35 yards to GB 12, Center-N.Sundberg, fair catch by T.Ervin.",2,4,12,WAS,Fair Catch,40600.0,43408,,GB,47,11:30:00,,,,14,0,,35.0,,35,63
2019120803,1103,"(9:37) J.Scott punts 40 yards to WAS 5, Center-H.Bradley, fair catch by S.Sims.",2,4,9,GB,Fair Catch,46241.0,48051,,WAS,45,09:37:00,,,,14,0,,40.0,,40,55
2019120803,2360,"(8:09) T.Way punts 44 yards to GB 40, Center-N.Sundberg. T.Ervin to WAS 49 for 11 yards (J.Reaves).",3,4,19,WAS,Return,40600.0,43408,,WAS,16,08:09:00,,,,17,6,,44.0,11.0,33,26
2019120803,2453,"(6:52) J.Scott punts 44 yards to end zone, Center-H.Bradley, Touchback.",3,4,5,GB,Touchback,46241.0,,,WAS,44,06:52:00,,,,17,6,,44.0,,24,54
2019120803,2922,"(13:30) J.Scott punts 40 yards to WAS 24, Center-H.Bradley. S.Sims to WAS 30 for 6 yards (I.Campbell; W.Redmond).",4,4,9,GB,Return,46241.0,48051,,GB,36,13:30:00,,,,17,9,,40.0,6.0,34,46
2019120803,3079,"(10:05) T.Way punts 39 yards to GB 11, Center-N.Sundberg, fair catch by T.Ervin.",4,4,6,WAS,Fair Catch,40600.0,43408,,,50,10:05:00,,,,17,9,,39.0,,39,60
2019120804,276,"(10:32) B.Anger punts 33 yards to DEN 8, Center-J.Weeks, fair catch by D.Spencer. Punt Hangtime: 4.34s",1,4,10,HOU,Fair Catch,38600.0,42051,,DEN,41,10:32:00,,,,0,0,,33.0,,33,69
2019120804,928,"(:40) B.Anger punts 41 yards to DEN 18, Center-J.Weeks. D.Spencer to DEN 20 for 2 yards (Z.Cunningham, G.Howell). Punt Hangtime: 4.28s",1,4,14,HOU,Return,38600.0,42051,,HOU,41,00:40:00,,,,0,14,,41.0,2.0,39,51
2019120804,3343,"(10:34) C.Wadman punts 39 yards to 50, Center-C.Kreiter, fair catch by D.Carter. Punt Hangtime: 4.6s",4,4,24,DEN,Fair Catch,45986.0,42794,,DEN,11,10:34:00,,,,17,38,,39.0,,39,21
2019120804,3702,"(4:04) C.Wadman punts 47 yards to HOU 13, Center-C.Kreiter. D.Carter to HOU 21 for 8 yards (T.Fumagalli). Punt Hangtime: 4.2s",4,4,10,DEN,Return,45986.0,42794,,DEN,40,04:04:00,,,,17,38,,47.0,8.0,39,50
2019120805,114,"(14:18) S.Martin punts 56 yards to MIN 25, Center-D.Muhlbach. M.Hughes to MIN 42 for 17 yards (L.Thomas).",1,4,16,DET,Return,40113.0,46099,,DET,19,14:18:00,,,,0,0,,56.0,17.0,39,91
2019120805,261,"(12:01) B.Colquitt punts 30 yards to DET 15, Center-A.Cutting, fair catch by D.Amendola. PENALTY on MIN-S.Weatherly, Offensive Holding, 10 yards, enforced at DET 15.",1,4,7,MIN,Fair Catch,34723.0,33566,,DET,45,12:01:00,OH,MIN 91,-10.0,0,0,,30.0,,20,65
2019120805,367,"(10:38) S.Martin punts 54 yards to MIN 13, Center-D.Muhlbach. M.Hughes to MIN 18 for 5 yards (J.Reeves-Maybin).",1,4,2,DET,Return,40113.0,46099,,DET,33,10:38:00,,,,0,0,,54.0,5.0,49,77
2019120805,935,"(1:52) S.Martin punts 42 yards to MIN 12, Center-D.Muhlbach, fair catch by M.Hughes.",1,4,22,DET,Fair Catch,40113.0,46099,,DET,46,01:52:00,,,,7,0,,42.0,,42,64
2019120805,1257,"(12:02) B.Colquitt punts 26 yards to DET 13, Center-A.Cutting, fair catch by D.Amendola.",2,4,8,MIN,Fair Catch,34723.0,33566,,DET,39,12:02:00,,,,7,0,,26.0,,26,49
