gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsResult,kickerId,returnerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber
2019110305,466,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback.",1,0,0,PHI,Touchback,44966.0,,PHI,35,06:45:00,,,,3,0,75.0,,40,75
2019110305,989,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback.",2,0,0,PHI,Touchback,44966.0,,PHI,35,13:22:00,,,,6,0,74.0,,40,45
2019110305,1458,J.Elliott kicks 64 yards from PHI 35 to CHI 1. C.Patterson to CHI 20 for 19 yards (G.Avery; A.Singleton).,2,0,0,PHI,Return,44966.0,39975,PHI,35,06:21:00,,,,12,0,64.0,19.0,45,45
2019110305,2247,E.Pineiro kicks 65 yards from CHI 35 to PHI 0. M.Sanders to PHI 16 for 16 yards (N.Kwiatkoski; D.Houston-Carson).,3,0,0,CHI,Return,46426.0,47836,CHI,35,15:00:00,,,,12,0,65.0,16.0,49,75
2019110305,2510,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback.",3,0,0,PHI,Touchback,44966.0,,PHI,35,10:37:00,,,,19,0,75.0,,40,45
2019110305,2692,"E.Pineiro kicks 65 yards from CHI 35 to end zone, Touchback.",3,0,0,CHI,Touchback,46426.0,,CHI,35,06:29:00,,,,19,7,74.0,,40,75
2019110305,3326,E.Pineiro kicks 66 yards from CHI 35 to PHI -1. M.Sanders to PHI 14 for 15 yards (A.Miller).,4,0,0,CHI,Return,46426.0,47836,CHI,35,12:43:00,,,,19,14,66.0,15.0,51,45
2019110305,4067,"J.Elliott kicks 41 yards from PHI 35 to CHI 24. A.Shaheen MUFFS catch, touched at CHI 24, RECOVERED by PHI-D.Riley at CHI 26. D.Riley to CHI 26 for no gain (A.Shaheen).",4,0,0,PHI,Muffed,44966.0,44857,PHI,35,00:25:00,,,,22,14,41.0,,39,75
2019110306,36,"R.Sanchez kicks 65 yards from IND 35 to end zone, Touchback.",1,0,0,IND,Touchback,45153.0,,IND,35,15:00:00,,,,0,0,75.0,,40,75
2019110306,397,"R.Sanchez kicks 65 yards from IND 35 to end zone, Touchback.",1,0,0,IND,Touchback,45153.0,,IND,35,07:09:00,,,,0,3,75.0,,40,75
2019110306,661,"C.Boswell kicks 66 yards from PIT 35 to IND -1. P.Campbell to IND 35 for 36 yards (J.Dangerfield). FUMBLES (J.Dangerfield), recovered by IND-Z.Pascal at IND 37. Z.Pascal to IND 37 for no gain (U.Gilbert).",1,0,0,PIT,Return,41953.0,47842,PIT,35,00:58:00,,,,3,3,66.0,36.0,28,45
2019110306,969,"R.Sanchez kicks 63 yards from IND 35 to PIT 2. R.Switzer to PIT 24 for 22 yards (R.Milligan; G.Odum). PENALTY on PIT-J.Dangerfield, Offensive Holding, 10 yards, enforced at PIT 24.",2,0,0,IND,Return,45153.0,44946,IND,35,11:57:00,OH,PIT 37,10.0,3,10,63.0,22.0,51,45
2019110306,1444,"C.Boswell kicks 65 yards from PIT 35 to end zone, Touchback.",2,0,0,PIT,Touchback,41953.0,,PIT,35,02:21:00,,,,10,10,68.0,,40,75
2019110306,1645,R.Sanchez kicks 63 yards from IND 35 to PIT 2. R.Switzer to PIT 20 for 18 yards (A.Muhammad).,2,0,0,IND,Return,45153.0,44946,IND,35,00:42:00,,,,10,16,63.0,18.0,45,45
2019110306,1880,C.Boswell kicks 61 yards from PIT 35 to IND 4. Z.Pascal to IND 35 for 31 yards (A.Chickillo).,3,0,0,PIT,Return,41953.0,45102,PIT,35,15:00:00,,,,13,16,61.0,31.0,30,45
2019110306,2402,"C.Boswell kicks 67 yards from PIT 35 to IND -2. P.Campbell to IND 24 for 26 yards (O.Adeniyi, J.Holton).",3,0,0,PIT,Return,41953.0,47842,PIT,35,05:25:00,,,,20,16,67.0,26.0,41,45
2019110306,2765,"J.Berry kicks 67 yards from PIT 20 to IND 13. C.Rogers to IND 17 for 4 yards (O.Adeniyi, T.Edmunds). FUMBLES (O.Adeniyi), RECOVERED by PIT-J.Holton at IND 17. J.Holton to IND 17 for no gain (Z.Pascal).",3,0,0,PIT,Return,42333.0,43556,PIT,20,01:05:00,,,,20,18,67.0,4.0,63,30
2019110306,2909,C.Boswell kicks 62 yards from PIT 35 to IND 3. Z.Pascal to IND 27 for 24 yards (U.Gilbert).,4,0,0,PIT,Return,41953.0,45102,PIT,35,14:57:00,,,,23,18,62.0,24.0,38,75
2019110306,3298,"R.Sanchez kicks 65 yards from IND 35 to end zone, Touchback.",4,0,0,IND,Touchback,45153.0,,IND,35,08:43:00,,,,23,24,70.0,,40,45
2019110306,3543,"C.Boswell kicks 65 yards from PIT 35 to end zone, Touchback.",4,0,0,PIT,Touchback,41953.0,,PIT,35,06:36:00,,,,26,24,69.0,,40,75
2019110307,37,"D.Carlson kicks 65 yards from OAK 35 to end zone, Touchback.",1,0,0,OAK,Touchback,46236.0,,OAK,35,15:00:00,,,,0,0,75.0,,40,75
2019110307,500,"D.Carlson kicks 65 yards from OAK 35 to end zone, Touchback.",1,0,0,OAK,Touchback,46236.0,,OAK,35,06:32:00,,,,7,0,71.0,,40,75
2019110307,735,S.Martin kicks 58 yards from DET 35 to OAK 7. T.Davis to OAK 36 for 29 yards (T.Wilson).,1,0,0,DET,Return,40113.0,43452,DET,35,02:34:00,,,,7,7,58.0,29.0,29,45
2019110307,1108,D.Carlson kicks 61 yards from OAK 35 to DET 4. J.Agnew to DET 27 for 23 yards (W.Compton).,2,0,0,OAK,Return,46236.0,44978,OAK,35,13:31:00,,,,10,7,61.0,23.0,38,45
2019110307,1290,"S.Martin kicks 65 yards from DET 35 to end zone, Touchback.",2,0,0,DET,Touchback,40113.0,,DET,35,11:21:00,,,,10,14,67.0,,40,75
2019110307,2021,"D.Carlson kicks 53 yards from OAK 35 to DET 12. M.Hall to DET 24 for 12 yards (D.Leavitt, D.Carrier).",2,0,0,OAK,Return,46236.0,44074,OAK,35,01:12:00,,,,17,14,53.0,12.0,41,45
2019110307,2203,"S.Martin kicks 65 yards from DET 35 to OAK 0. T.Davis to OAK 31 for 31 yards (M.Killebrew, W.Harris).",3,0,0,DET,Return,40113.0,43452,DET,35,15:00:00,,,,17,14,65.0,31.0,34,45
2019110307,2716,S.Martin kicks 66 yards from DET 35 to OAK -1. T.Davis to OAK 20 for 21 yards (N.Bawden).,3,0,0,DET,Return,40113.0,43452,DET,35,04:45:00,,,,17,17,66.0,21.0,45,45
2019110307,3025,D.Carlson kicks 63 yards from OAK 35 to DET 2. J.Agnew to DET 20 for 18 yards (K.Nixon).,4,0,0,OAK,Return,46236.0,44978,OAK,35,14:52:00,,,,24,17,63.0,18.0,45,45
2019110307,3683,"S.Martin kicks 65 yards from DET 35 to end zone, Touchback.",4,0,0,DET,Touchback,40113.0,,DET,35,05:16:00,,,,24,24,67.0,,40,75
2019110307,3917,D.Carlson kicks 65 yards from OAK 35 to DET 0. J.Agnew to DET 23 for 23 yards (E.Harris).,4,0,0,OAK,Return,46236.0,44978,OAK,35,02:04:00,,,,31,24,65.0,23.0,42,45
2019110308,45,"J.Myers kicks 65 yards from SEA 35 to end zone, Touchback.",1,0,0,SEA,Touchback,41175.0,,SEA,35,15:00:00,,,,0,0,75.0,,40,45
2019110308,273,"B.Pinion kicks 65 yards from TB 35 to end zone, Touchback.",1,0,0,TB,Touchback,42508.0,,TB,35,11:30:00,,,,0,7,67.0,,40,75
2019110308,465,"J.Myers kicks 65 yards from SEA 35 to end zone, Touchback.",1,0,0,SEA,Touchback,41175.0,,SEA,35,08:23:00,,,,7,7,75.0,,40,45
2019110308,945,"B.Pinion kicks 65 yards from TB 35 to end zone, Touchback.",1,0,0,TB,Touchback,42508.0,,TB,35,00:48:00,,,,7,14,67.0,,40,75
2019110308,1601,"B.Pinion kicks 65 yards from TB 35 to end zone, Touchback.",2,0,0,TB,Touchback,42508.0,,TB,35,04:32:00,,,,7,21,75.0,,40,45
2019110308,2071,J.Myers kicks 64 yards from SEA 35 to TB 1. T.Logan to TB 40 for 39 yards (J.Myers).,2,0,0,SEA,Return,41175.0,44992,SEA,35,00:29:00,,,,13,21,64.0,39.0,25,75
2019110308,2245,"B.Pinion kicks 65 yards from TB 35 to end zone, Touchback.",3,0,0,TB,Touchback,42508.0,,TB,35,15:00:00,,,,13,21,75.0,,40,75
2019110308,2707,"J.Myers kicks 65 yards from SEA 35 to end zone, Touchback.",3,0,0,SEA,Touchback,41175.0,,SEA,35,08:03:00,,,,21,21,75.0,,40,45
2019110308,3038,"B.Pinion kicks 65 yards from TB 35 to end zone, Touchback.",3,0,0,TB,Touchback,42508.0,,TB,35,03:18:00,,,,21,24,73.0,,40,75
2019110308,3382,J.Myers kicks 60 yards from SEA 35 to TB 5. T.Logan to TB 24 for 19 yards (C.Barton).,4,0,0,SEA,Return,41175.0,44992,SEA,35,14:26:00,,,,24,24,60.0,19.0,41,75
2019110308,3852,J.Myers kicks 56 yards from SEA 35 to TB 9. T.Logan to TB 29 for 20 yards (B.Burr-Kirven).,4,0,0,SEA,Return,41175.0,44992,SEA,35,08:19:00,,,,27,24,56.0,20.0,36,75
2019110308,4006,"B.Pinion kicks 65 yards from TB 35 to end zone, Touchback.",4,0,0,TB,Touchback,42508.0,,TB,35,05:22:00,,,,27,27,75.0,,40,45
2019110308,4125,"J.Myers kicks 65 yards from SEA 35 to end zone, Touchback.",4,0,0,SEA,Touchback,41175.0,,SEA,35,04:25:00,,,,34,27,74.0,,40,75
2019110308,4499,"B.Pinion kicks 65 yards from TB 35 to end zone, Touchback.",4,0,0,TB,Touchback,42508.0,,TB,35,00:46:00,,,,34,34,75.0,,40,45
2019110308,4763,"B.Pinion kicks 65 yards from TB 35 to end zone, Touchback.",5,0,0,TB,Touchback,42508.0,,TB,35,10:00:00,,,,34,34,75.0,,40,45
2019110309,36,"A.Seibert kicks 65 yards from CLE 35 to end zone, Touchback.",1,0,0,CLE,Touchback,47953.0,,CLE,35,15:00:00,,,,0,0,75.0,,40,75
2019110309,512,"B.McManus kicks 65 yards from DEN 35 to end zone, Touchback.",1,0,0,DEN,Touchback,40276.0,,DEN,35,06:09:00,,,,7,0,75.0,,40,45
2019110309,962,"A.Seibert kicks 65 yards from CLE 35 to end zone, Touchback.",2,0,0,CLE,Touchback,47953.0,,CLE,35,12:48:00,,,,7,3,75.0,,40,45
2019110309,1018,B.McManus kicks 72 yards from DEN 35 to CLE -7. T.Thomas to CLE 24 for 31 yards (A.Janovich).,2,0,0,DEN,Return,40276.0,46672,DEN,35,12:34:00,,,,14,3,72.0,31.0,41,75
2019110309,1250,A.Seibert kicks 60 yards from CLE 35 to DEN 5. D.Spencer to DEN 22 for 17 yards (S.Takitaki).,2,0,0,CLE,Return,47953.0,42051,CLE,35,07:14:00,,,,14,6,60.0,17.0,43,45
2019110309,1520,A.Seibert kicks 65 yards from CLE 35 to DEN 0. D.Booker to DEN 32 for 32 yards (S.Redwine; T.Thomas).,2,0,0,CLE,Return,47953.0,43425,CLE,35,03:49:00,,,,14,9,65.0,32.0,33,45
2019110309,1681,"B.McManus kicks 65 yards from DEN 35 to end zone, Touchback.",2,0,0,DEN,Touchback,40276.0,,DEN,35,01:47:00,,,,17,9,75.0,,40,75
2019110309,2116,"A.Seibert kicks 65 yards from CLE 35 to end zone, Touchback.",2,0,0,CLE,Touchback,47953.0,,CLE,35,00:15:00,,,,17,12,75.0,,40,45
2019110309,2208,"B.McManus kicks 65 yards from DEN 35 to end zone, Touchback.",3,0,0,DEN,Touchback,40276.0,,DEN,35,15:00:00,,,,17,12,75.0,,40,45
2019110309,2880,B.McManus kicks 67 yards from DEN 35 to CLE -2. T.Thomas to CLE 24 for 26 yards (J.Attaochu; I.Yiadom).,3,0,0,DEN,Return,40276.0,46672,DEN,35,01:06:00,,,,24,12,67.0,26.0,41,45
2019110309,3192,"A.Seibert kicks 65 yards from CLE 35 to end zone, Touchback.",4,0,0,CLE,Touchback,47953.0,,CLE,35,10:47:00,,,,24,19,75.0,,40,45
2019110310,36,"M.Crosby kicks 68 yards from GB 35 to LAC -3. D.King to LAC 18 for 21 yards (A.Lazard). PENALTY on LAC-J.Brown, Illegal Block Above the Waist, 5 yards, enforced at LAC 10.",1,0,0,GB,Return,32386.0,44964,GB,35,15:00:00,IBW,LAC 57,5.0,0,0,68.0,13.0,60,75
2019110310,434,M.Badgley kicks 60 yards from LAC 35 to GB 5. T.Smith to GB 25 for 20 yards (D.Tranquill).,1,0,0,LAC,Return,46342.0,46265,LAC,35,06:56:00,,,,3,0,60.0,20.0,40,45
2019110310,751,M.Badgley kicks 62 yards from LAC 35 to GB 3. T.Smith to GB 30 for 27 yards (B.Facyson).,1,0,0,LAC,Return,46342.0,46265,LAC,35,01:04:00,,,,6,0,62.0,27.0,35,45
2019110310,1837,M.Badgley kicks 66 yards from LAC 35 to GB -1. T.Smith to GB 23 for 24 yards (N.Dzubnar; U.Nwosu).,3,0,0,LAC,Return,46342.0,46265,LAC,35,15:00:00,,,,9,0,66.0,24.0,42,75
2019110310,2123,"M.Badgley kicks 60 yards from LAC 35 to GB 5. T.Smith to GB 21 for 16 yards (D.Tranquill). PENALTY on GB-J.Williams, Illegal Double-Team Block, 10 yards, enforced at GB 21.",3,0,0,LAC,Return,46342.0,46265,LAC,35,09:41:00,IDT,GB 30,10.0,12,0,60.0,16.0,54,75
2019110310,2438,M.Badgley kicks 61 yards from LAC 35 to GB 4. T.Smith ran ob at GB 40 for 36 yards (J.Brown).,3,0,0,LAC,Return,46342.0,46265,LAC,35,03:56:00,,,,19,0,61.0,36.0,25,75
2019110310,2645,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",3,0,0,GB,Touchback,32386.0,,GB,35,00:46:00,,,,19,3,69.0,,40,45
2019110310,2941,"M.Badgley kicks 65 yards from LAC 35 to end zone, Touchback.",4,0,0,LAC,Touchback,46342.0,,LAC,35,10:32:00,,,,26,3,75.0,,40,45
2019110310,3247,M.Crosby kicks 56 yards from GB 30 to LAC 14. D.King to LAC 35 for 21 yards (W.Redmond).,4,0,0,GB,Return,32386.0,44964,GB,30,06:18:00,,,,26,11,56.0,21.0,35,80
2019110311,37,"J.Bailey kicks 65 yards from NE 35 to end zone, Touchback.",1,0,0,NE,Touchback,47946.0,,NE,35,15:00:00,,,,0,0,67.0,,40,45
2019110311,377,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",1,0,0,BAL,Touchback,39470.0,,BAL,35,08:13:00,,,,7,0,75.0,,40,75
2019110311,751,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",1,0,0,BAL,Touchback,39470.0,,BAL,35,02:29:00,,,,10,0,70.0,,40,75
2019110311,1008,J.Tucker kicks 61 yards from BAL 35 to NE 4. B.Bolden to NE 31 for 27 yards (L.Fort).,2,0,0,BAL,Return,39470.0,39212,BAL,35,14:06:00,,,,17,0,61.0,27.0,34,45
2019110311,1246,"J.Bailey kicks 65 yards from NE 35 to end zone, Touchback.",2,0,0,NE,Touchback,47946.0,,NE,35,12:02:00,,,,17,7,71.0,,40,75
2019110311,1920,J.Bailey kicks 56 yards from NE 35 to BAL 9. J.Hill to BAL 19 for 10 yards (J.Jones; J.Bethel).,2,0,0,NE,Return,47946.0,47896,NE,35,03:41:00,,,,17,10,56.0,10.0,46,75
2019110311,2415,"J.Bailey kicks 52 yards from NE 35 to BAL 13. J.Hill pushed ob at BAL 40 for 27 yards (J.Bailey). PENALTY on BAL-C.Moore, Offensive Holding, 10 yards, enforced at BAL 27.",2,0,0,NE,Return,47946.0,47896,NE,35,00:08:00,OH,BAL 10,10.0,17,13,52.0,14.0,48,75
2019110311,2514,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",3,0,0,BAL,Touchback,39470.0,,BAL,35,15:00:00,,,,17,13,75.0,,40,45
2019110311,2772,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",3,0,0,BAL,Touchback,39470.0,,BAL,35,12:21:00,,,,24,13,75.0,,40,45
2019110311,3061,J.Bailey kicks 60 yards from NE 35 to BAL 5. C.Moore to BAL 19 for 14 yards (B.Bolden).,3,0,0,NE,Return,47946.0,43396,NE,35,08:03:00,,,,24,20,60.0,14.0,46,75
2019110311,3470,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",4,0,0,BAL,Touchback,39470.0,,BAL,35,14:54:00,,,,30,20,69.0,,40,75
2019110311,4107,J.Tucker kicks 65 yards from BAL 35 to NE 0. B.Bolden to NE 26 for 26 yards (A.Levine).,4,0,0,BAL,Return,39470.0,39212,BAL,35,03:12:00,,,,37,20,65.0,26.0,39,75
2019110400,37,"A.Rosas kicks 53 yards from NYG 35 to DAL 12. T.Pollard MUFFS catch, ball out of bounds at DAL 12. Officially, no fumble charged on the play.",1,0,0,NYG,Muffed,43937.0,47911,NYG,35,15:00:00,,,,0,0,53.0,,53,75
2019110400,177,"A.Rosas kicks 65 yards from NYG 35 to end zone, Touchback.",1,0,0,NYG,Touchback,43937.0,,NYG,35,13:23:00,,,,3,0,67.0,,40,75
2019110400,504,B.Maher kicks 64 yards from DAL 35 to NYG 1. C.Latimer to NYG 26 for 25 yards (L.Gifford).,1,0,0,DAL,Return,40775.0,41285,DAL,35,08:19:00,,,,3,3,64.0,25.0,39,45
2019110400,1190,A.Rosas kicks 56 yards from NYG 35 to DAL 9. T.Pollard to DAL 24 for 15 yards (A.Hamilton; M.Thomas).,2,0,0,NYG,Return,43937.0,47911,NYG,35,11:55:00,,,,9,3,56.0,15.0,41,45
2019110400,1695,"A.Rosas kicks 65 yards from NYG 35 to end zone, Touchback.",2,0,0,NYG,Touchback,43937.0,,NYG,35,02:50:00,,,,12,3,66.0,,40,45
2019110400,1882,B.Maher kicks 61 yards from DAL 35 to NYG 4. C.Latimer to NYG 26 for 22 yards (X.Woods; L.Gifford).,2,0,0,DAL,Return,40775.0,41285,DAL,35,00:52:00,,,,12,10,61.0,22.0,39,75
2019110400,2186,B.Maher kicks 67 yards from DAL 35 to NYG -2. C.Latimer to NYG 48 for 50 yards (J.Heath).,3,0,0,DAL,Return,40775.0,41285,DAL,35,15:00:00,,,,12,13,67.0,50.0,17,45
2019110400,2772,B.Maher kicks 58 yards from DAL 35 to NYG 7. C.Latimer pushed ob at NYG 48 for 41 yards (B.Maher).,3,0,0,DAL,Return,40775.0,41285,DAL,35,04:43:00,,,,12,16,58.0,41.0,17,45
2019110400,2996,"A.Rosas kicks 65 yards from NYG 35 to end zone, Touchback.",3,0,0,NYG,Touchback,43937.0,,NYG,35,00:27:00,,,,15,16,70.0,,40,75
2019110400,3300,"B.Maher kicks 65 yards from DAL 35 to NYG 0. C.Latimer to NYG 24 for 24 yards (V.Bryant, J.Olawale).",4,0,0,DAL,Return,40775.0,41285,DAL,35,12:40:00,,,,15,23,65.0,24.0,41,75
2019110400,3453,"A.Rosas kicks 45 yards from 50 to DAL 5. T.Pollard to DAL 21 for 16 yards (O.Ximines; J.Tauaefa). PENALTY on DAL-J.March-Lillard, Unsportsmanlike Conduct, 10 yards, enforced at DAL 21.",4,0,0,NYG,Return,43937.0,47911,,50,11:50:00,UNS,DAL 53,10.0,18,23,45.0,16.0,39,60
2019110400,3743,B.Maher kicks 63 yards from DAL 35 to NYG 2. C.Latimer to NYG 21 for 19 yards (C.Goodwin).,4,0,0,DAL,Return,40775.0,41285,DAL,35,07:56:00,,,,18,30,63.0,19.0,44,75
2019110400,4471,B.Maher kicks 25 yards from DAL 35 to NYG 40. O.Ximines to NYG 45 for 5 yards.,4,0,0,DAL,Return,40775.0,47878,DAL,35,00:06:00,,,,18,37,25.0,5.0,20,75
2019110700,45,"D.Carlson kicks 62 yards from OAK 35 to LAC 3. T.Pope to LAC 19 for 16 yards (C.Riley, D.Leavitt).",1,0,0,OAK,Return,46236.0,44286,OAK,35,15:00:00,,,,0,0,62.0,16.0,46,75
2019110700,451,D.Carlson kicks 60 yards from OAK 35 to LAC 5. T.Pope to LAC 20 for 15 yards (C.Riley).,1,0,0,OAK,Return,46236.0,44286,OAK,35,08:01:00,,,,3,0,60.0,15.0,45,75
2019110700,593,"D.Carlson kicks 65 yards from OAK 35 to end zone, Touchback.",1,0,0,OAK,Touchback,46236.0,,OAK,35,06:02:00,,,,10,0,75.0,,40,75
2019110700,1354,"M.Badgley kicks 60 yards from LAC 35 to OAK 5. T.Davis to OAK 22 for 17 yards (D.Watt). PENALTY on OAK-A.Ingold, Unnecessary Roughness, 11 yards, enforced at OAK 22.",2,0,0,LAC,Return,46342.0,43452,LAC,35,08:24:00,UNR,OAK 45,11.0,10,7,60.0,17.0,54,75
2019110700,1652,M.Badgley kicks 59 yards from LAC 35 to OAK 6. T.Davis to OAK 24 for 18 yards (U.Nwosu; S.Luani).,2,0,0,LAC,Return,46342.0,43452,LAC,35,04:14:00,,,,10,14,59.0,18.0,41,75
2019110700,2072,"D.Carlson kicks 65 yards from OAK 35 to end zone, Touchback.",2,0,0,OAK,Touchback,46236.0,,OAK,35,00:20:00,,,,17,14,67.0,,40,45
2019110700,2161,M.Badgley kicks 56 yards from LAC 35 to OAK 9. T.Davis to OAK 27 for 18 yards (D.Watt).,3,0,0,LAC,Return,46342.0,43452,LAC,35,15:00:00,,,,17,14,56.0,18.0,38,75
2019110700,2411,"D.Carlson kicks 68 yards from OAK 35 to LAC -3. T.Pope pushed ob at LAC 36 for 39 yards (E.Harris). PENALTY on LAC-U.Nwosu, Offensive Holding, 9 yards, enforced at LAC 18.",3,0,0,OAK,Return,46236.0,44286,OAK,35,11:33:00,OH,LAC 42,9.0,20,14,68.0,21.0,56,45
2019110700,3034,M.Badgley kicks 58 yards from LAC 35 to OAK 7. T.Davis to OAK 30 for 23 yards (D.Watt; N.Dzubnar).,3,0,0,LAC,Return,46342.0,43452,LAC,35,00:25:00,,,,20,17,58.0,23.0,35,75
2019110700,3692,M.Badgley kicks 58 yards from LAC 35 to OAK 7. T.Davis to OAK 25 for 18 yards (D.Watt).,4,0,0,LAC,Return,46342.0,43452,LAC,35,04:02:00,,,,20,24,58.0,18.0,40,45
2019110700,3997,"D.Carlson kicks 65 yards from OAK 35 to end zone, Touchback.",4,0,0,OAK,Touchback,46236.0,,OAK,35,01:02:00,,,,26,24,75.0,,40,75
2019111000,35,E.Pineiro kicks 60 yards from CHI 35 to DET 5. J.Agnew to DET 24 for 19 yards (K.Pierre-Louis).,1,0,0,CHI,Return,46426.0,44978,CHI,35,15:00:00,,,,0,0,60.0,19.0,41,45
2019111000,404,M.Prater kicks 65 yards from DET 35 to CHI 0. C.Patterson to CHI 23 for 23 yards (S.Longa).,1,0,0,DET,Return,31446.0,39975,DET,35,08:42:00,,,,0,3,65.0,23.0,42,75
2019111000,1832,M.Prater kicks 63 yards from DET 35 to CHI 2. C.Patterson to CHI 20 for 18 yards (J.Reeves-Maybin).,2,0,0,DET,Return,31446.0,39975,DET,35,04:40:00,,,,0,6,63.0,18.0,45,45
2019111000,2241,E.Pineiro kicks 65 yards from CHI 35 to DET 0. J.Agnew to DET 30 for 30 yards (D.Houston-Carson).,2,0,0,CHI,Return,46426.0,44978,CHI,35,00:25:00,,,,7,6,65.0,30.0,35,75
2019111000,2375,M.Prater kicks 68 yards from DET 35 to CHI -3. C.Patterson to CHI 24 for 27 yards (P.Perkins).,3,0,0,DET,Return,31446.0,39975,DET,35,15:00:00,,,,7,6,68.0,27.0,41,75
2019111000,2591,E.Pineiro kicks 64 yards from CHI 35 to DET 1. J.Agnew to DET 18 for 17 yards (A.Miller).,3,0,0,CHI,Return,46426.0,44978,CHI,35,12:25:00,,,,13,6,64.0,17.0,47,45
2019111000,2781,"E.Pineiro kicks 65 yards from CHI 35 to end zone, Touchback.",3,0,0,CHI,Touchback,46426.0,,CHI,35,09:38:00,,,,20,6,70.0,,40,45
2019111000,3971,M.Prater kicks 68 yards from DET 35 to CHI -3. C.Patterson pushed ob at CHI 30 for 33 yards (J.Coleman).,4,0,0,DET,Return,31446.0,39975,DET,35,05:53:00,,,,20,13,68.0,33.0,35,45
2019111001,36,"R.Bullock kicks 65 yards from CIN 35 to end zone, Touchback.",1,0,0,CIN,Touchback,38691.0,,CIN,35,15:00:00,,,,0,0,70.0,,40,75
2019111001,189,J.Tucker kicks 68 yards from BAL 35 to CIN -3. B.Wilson to CIN 26 for 29 yards (L.Fort).,1,0,0,BAL,Return,39470.0,45020,BAL,35,12:18:00,,,,0,7,68.0,29.0,39,45
2019111001,588,J.Tucker kicks 60 yards from BAL 35 to CIN 5. B.Wilson to CIN 24 for 19 yards (T.Bowser).,1,0,0,BAL,Return,39470.0,45020,BAL,35,03:54:00,,,,0,14,60.0,19.0,41,45
2019111001,899,"R.Bullock kicks 65 yards from CIN 35 to end zone, Touchback.",2,0,0,CIN,Touchback,38691.0,,CIN,35,13:34:00,,,,3,14,75.0,,40,45
2019111001,1146,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",2,0,0,BAL,Touchback,39470.0,,BAL,35,09:28:00,,,,3,21,73.0,,40,75
2019111001,1417,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback. PENALTY on BAL-A.Levine Sr., Illegal Formation, 5 yards, enforced at CIN 25.",2,0,0,BAL,Touchback,39470.0,,BAL,35,03:42:00,ILF,BAL 41,-5.0,3,28,75.0,,35,75
2019111001,1789,R.Bullock kicks 57 yards from CIN 35 to BAL 8. D.Thomas to BAL 26 for 18 yards (Jo.Evans).,2,0,0,CIN,Return,38691.0,41353,CIN,35,00:26:00,,,,10,28,57.0,18.0,39,45
2019111001,1921,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback. PENALTY on BAL-A.Levine Sr., Offside on Free Kick, 5 yards, enforced at CIN 25.",3,0,0,BAL,Touchback,39470.0,,BAL,35,15:00:00,OFK,BAL 41,-5.0,10,28,75.0,,35,75
2019111001,2295,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",3,0,0,BAL,Touchback,39470.0,,BAL,35,08:08:00,,,,10,35,73.0,,40,75
2019111001,2551,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",3,0,0,BAL,Touchback,39470.0,,BAL,35,05:13:00,,,,10,42,75.0,,40,75
2019111001,2703,J.Tucker kicks 63 yards from BAL 35 to CIN 2. B.Wilson pushed ob at CIN 49 for 47 yards (L.Fort; B.Jackson).,3,0,0,BAL,Return,39470.0,45020,BAL,35,02:14:00,,,,10,49,63.0,47.0,16,75
2019111001,3470,"R.Bullock kicks 65 yards from CIN 35 to end zone, Touchback.",4,0,0,CIN,Touchback,38691.0,,CIN,35,02:29:00,,,,13,49,75.0,,40,75
2019111002,36,"S.Hauschka kicks 65 yards from BUF 35 to end zone, Touchback.",1,0,0,BUF,Touchback,33469.0,,BUF,35,15:00:00,,,,0,0,65.0,,40,45
2019111002,262,A.Seibert kicks 64 yards from CLE 35 to BUF 1. A.Roberts to BUF 20 for 19 yards (T.Davis).,1,0,0,CLE,Return,47953.0,35527,CLE,35,12:09:00,,,,6,0,64.0,19.0,45,75
2019111002,1301,S.Hauschka kicks 64 yards from BUF 35 to CLE 1. T.Thomas to CLE 23 for 22 yards (J.Johnson).,2,0,0,BUF,Return,33469.0,46672,BUF,35,10:09:00,,,,6,7,64.0,22.0,42,75
2019111002,1654,A.Seibert kicks 66 yards from CLE 35 to BUF -1. A.Roberts to BUF 26 for 27 yards (D.Hilliard).,2,0,0,CLE,Return,47953.0,35527,CLE,35,03:35:00,,,,9,7,66.0,27.0,39,45
