,Name,Speed (yards/s),"Acceleration (Standardised [0, 1] Metric)","Agility (Standardised [0, 1] Metric)"
783,Clelin Ferrell,7.102251186775849,0.6388888888888888,0.6071428571428571
784,Demetrius Harris,7.452979640443792,0.6666666666666666,0.8214285714285714
785,Eddy Pineiro,6.839204846524892,0.5277777777777778,0.35714285714285715
786,Alex Erickson,7.6283438672777635,0.75,0.875
787,C.J. Uzomah,7.365297527026806,0.7222222222222222,0.6428571428571429
788,Ty Nsekhe,6.313112166022977,0.4444444444444444,0.375
789,Drue Tranquill,7.6283438672777635,0.7222222222222222,0.7678571428571429
790,E.J. Gaines,7.7160259806947495,0.75,0.75
791,Darius Phillips,8.066754434362693,0.75,0.8214285714285714
792,Eric Murray,7.803708094111736,0.7777777777777778,0.75
793,Chris Lindstrom,6.576158506273934,0.6111111111111112,0.48214285714285715
794,A.J. Dillon,7.7160259806947495,0.6666666666666666,0.6607142857142857
795,Jaylon Ferguson,6.839204846524892,0.5833333333333334,0.6071428571428571
796,Ka'imi Fairbairn,6.926886959941878,0.5277777777777778,0.39285714285714285
797,Jonah Williams,6.05006582577202,0.4722222222222222,0.5178571428571429
798,A.J. Epenesa,6.488476392856948,0.5,0.5892857142857143
799,A.J. Klein,7.189933300192835,0.6111111111111112,0.5714285714285714
800,Isaiah McKenzie,8.066754434362693,0.8333333333333334,0.9285714285714286
801,Taywan Taylor,7.979072320945707,0.8333333333333334,0.9107142857142857
802,Andy Isabella,8.32980077461365,0.8333333333333334,0.8214285714285714
803,Bobby Okereke,7.7160259806947495,0.7222222222222222,0.7321428571428571
804,Grant Delpit,7.7160259806947495,0.75,0.8035714285714286
805,Jatavis Brown,7.7160259806947495,0.75,0.75
806,Terrell Burgess,7.891390207528721,0.7222222222222222,0.8214285714285714
807,Jordan Wilkins,7.7160259806947495,0.7777777777777778,0.8571428571428571
808,Justice Hill,7.891390207528721,0.7777777777777778,0.8214285714285714
809,Josh Bellamy,7.7160259806947495,0.6944444444444444,0.8392857142857143
810,Folorunso Fatukasi,5.523973145270105,0.5,0.48214285714285715
811,Benny Snell Jr,7.452979640443792,0.6666666666666666,0.7142857142857143
812,Beau Allen,5.173244691602162,0.3055555555555556,0.5535714285714286
813,Brandon Copeland,7.540661753860777,0.6388888888888888,0.6428571428571429
814,Josh Uche,7.540661753860777,0.75,0.75
815,Miles Boykin,7.979072320945707,0.7222222222222222,0.8392857142857143
816,Shaun Dion Hamilton,7.102251186775849,0.6111111111111112,0.6785714285714286
817,Kiko Alonso,7.014569073358863,0.6111111111111112,0.7142857142857143
818,Tyson Alualu,6.313112166022977,0.5277777777777778,0.48214285714285715
819,Charles Omenihu,6.576158506273934,0.5555555555555556,0.625
820,Jack Crawford,6.839204846524892,0.6111111111111112,0.6071428571428571
821,Anthony Zettel,6.839204846524892,0.6388888888888888,0.5714285714285714
822,Denzel Perryman,7.102251186775849,0.6666666666666666,0.6607142857142857
823,Jerry Tillery,6.576158506273934,0.5833333333333334,0.5892857142857143
824,Breeland Speaks,6.926886959941878,0.6666666666666666,0.625
825,Damien Wilson,7.102251186775849,0.6388888888888888,0.6071428571428571
826,Andy Dalton,6.488476392856948,0.4722222222222222,0.5714285714285714
827,Kevin Johnson,7.6283438672777635,0.6944444444444444,0.875
828,Abry Jones,5.699337372104076,0.3611111111111111,0.30357142857142855
829,Laviska Shenault Jr,7.7160259806947495,0.7222222222222222,0.8214285714285714
830,Mekhi Becton,6.05006582577202,0.4722222222222222,0.30357142857142855
831,Rashan Gary,7.540661753860777,0.6944444444444444,0.6607142857142857
832,Christian Kirksey,7.452979640443792,0.6944444444444444,0.6785714285714286
833,Duke Ejiofor,6.839204846524892,0.6111111111111112,0.6785714285714286
834,Brandon Aiyuk,7.979072320945707,0.8055555555555556,0.875
835,Parris Campbell,8.242118661196663,0.8333333333333334,0.875
836,Jason Sanders,6.7515227331079055,0.5555555555555556,0.32142857142857145
837,Ken Crawley,7.979072320945707,0.8055555555555556,0.8214285714285714
838,Oshane Ximines,7.014569073358863,0.5555555555555556,0.7142857142857143
839,Boston Scott,7.979072320945707,0.7222222222222222,0.875
840,Jaylen Samuels,7.7160259806947495,0.6944444444444444,0.7678571428571429
841,Christopher Herndon IV,7.014569073358863,0.6388888888888888,0.5892857142857143
842,Alex Lewis,5.61165525868709,0.3888888888888889,0.32142857142857145
843,Patrick Queen,7.803708094111736,0.75,0.8035714285714286
844,Cole Holcomb,7.6283438672777635,0.6944444444444444,0.8392857142857143
845,Cody Barton,7.365297527026806,0.6944444444444444,0.7678571428571429
846,Ryan Switzer,7.891390207528721,0.8055555555555556,0.9107142857142857
847,Khari Blasingame,7.6283438672777635,0.7777777777777778,0.7321428571428571
848,D.J. Jones,6.225430052605991,0.5,0.625
849,Mitchell Trubisky,7.365297527026806,0.6666666666666666,0.8035714285714286
850,Daniel Jones,7.365297527026806,0.6666666666666666,0.7321428571428571
851,Blake Jarwin,7.27761541360982,0.6944444444444444,0.5714285714285714
852,Sean Davis,7.891390207528721,0.75,0.875
853,Quincy Wilson,7.7160259806947495,0.75,0.8035714285714286
854,DeAndre Baker,7.803708094111736,0.7222222222222222,0.7678571428571429
855,Jalen Mills,7.803708094111736,0.7222222222222222,0.8571428571428571
856,Matthias Farley,7.7160259806947495,0.6388888888888888,0.7321428571428571
857,Jaylen Watkins,7.803708094111736,0.7777777777777778,0.6964285714285714
858,Blake Martinez,7.102251186775849,0.6666666666666666,0.6785714285714286
859,Ryan Griffin,6.400794279439962,0.5555555555555556,0.6964285714285714
860,Jake Bailey,7.189933300192835,0.6111111111111112,0.4642857142857143
861,Marquel Lee,7.014569073358863,0.6666666666666666,0.6428571428571429
862,Trey Quinn,7.6283438672777635,0.7777777777777778,0.7678571428571429
863,Steven Sims,7.979072320945707,0.8333333333333334,0.75
864,Malcom Brown,6.137747939189005,0.5,0.3392857142857143
865,Pat Elflein,5.436291031853119,0.3333333333333333,0.32142857142857145
866,Roy Robertson-Harris,6.7515227331079055,0.5,0.5535714285714286
867,Vernon Butler Jr,5.699337372104076,0.4722222222222222,0.39285714285714285
868,Daryl Williams,5.260926805019147,0.2777777777777778,0.16071428571428573
869,Netane Muti,5.348608918436133,0.2777777777777778,0.375
870,Jordan Love,7.102251186775849,0.6388888888888888,0.625
871,Tyquan Lewis,7.27761541360982,0.7222222222222222,0.625
872,Dorance Armstrong,6.7515227331079055,0.5833333333333334,0.75
873,Joe Thomas,7.189933300192835,0.7222222222222222,0.5535714285714286
874,Isaiah Oliver,7.7160259806947495,0.7222222222222222,0.7857142857142857
875,Terrence Brooks,7.891390207528721,0.75,0.6428571428571429
876,Andrew Thomas,5.699337372104076,0.3888888888888889,0.4107142857142857
877,Braden Mann,6.839204846524892,0.5833333333333334,0.7321428571428571
878,Darrell Henderson Jr,7.803708094111736,0.8888888888888888,0.8214285714285714
879,Justin Ellis,6.05006582577202,0.4166666666666667,0.3392857142857143
880,L.J. Fort,7.014569073358863,0.6666666666666666,0.5892857142857143
881,Kelvin Harmon,7.6283438672777635,0.7222222222222222,0.6964285714285714
882,Cesar Ruiz,6.137747939189005,0.4722222222222222,0.23214285714285715
883,Dylan Cole,7.452979640443792,0.75,0.75
884,Richie James Jr,7.979072320945707,0.8055555555555556,0.8571428571428571
885,Brent Urban,6.576158506273934,0.5,0.5
886,Corey Bojorquez,6.137747939189005,0.3055555555555556,0.375
887,Tyler Kroft,6.926886959941878,0.6111111111111112,0.6071428571428571
888,Kendell Beckwith,6.926886959941878,0.6111111111111112,0.6785714285714286
889,Hakeem Butler,7.7160259806947495,0.6666666666666666,0.7142857142857143
890,Michael Badgley,6.488476392856948,0.5277777777777778,0.32142857142857145
891,Virgil Green,7.365297527026806,0.6944444444444444,0.7142857142857143
892,Michael Pittman Jr,7.6283438672777635,0.6944444444444444,0.7678571428571429
893,Marquise Blair,7.891390207528721,0.7777777777777778,0.8035714285714286
894,Daniel Sorensen,7.27761541360982,0.6944444444444444,0.9107142857142857
895,Cassius Marsh Sr,7.102251186775849,0.5833333333333334,0.6607142857142857
896,Bryce Love,8.066754434362693,0.7777777777777778,0.8392857142857143
897,Justin Madubuike,6.839204846524892,0.5277777777777778,0.5357142857142857
898,Jordyn Brooks,7.6283438672777635,0.6944444444444444,0.7857142857142857
899,Matt Feiler,5.173244691602162,0.3055555555555556,0.16071428571428573
900,Tytus Howard,6.225430052605991,0.4166666666666667,0.375
901,Mike Remmers,5.61165525868709,0.4722222222222222,0.375
902,Aldon Smith,6.7515227331079055,0.5277777777777778,0.6964285714285714
903,Connor Williams,6.225430052605991,0.5555555555555556,0.32142857142857145
904,Holton Hill,7.803708094111736,0.75,0.8392857142857143
905,T.J. Carrie,7.7160259806947495,0.7222222222222222,0.7857142857142857
906,Amani Oruwariye,7.803708094111736,0.6666666666666666,0.8035714285714286
907,K'Von Wallace,7.7160259806947495,0.75,0.8571428571428571
908,Michael Thomas,7.452979640443792,0.6944444444444444,0.75
909,James O'Shaughnessy,7.189933300192835,0.6666666666666666,0.6607142857142857
910,Cam Robinson,5.8747015989380476,0.4722222222222222,0.35714285714285715
911,Josh Doctson,7.7160259806947495,0.75,0.8035714285714286
912,Tyler Lancaster,6.313112166022977,0.3333333333333333,0.48214285714285715
913,Allen Lazard,7.6283438672777635,0.75,0.6964285714285714
914,Bradley Bozeman,4.9978804647681905,0.2777777777777778,0.23214285714285715
915,Ryan Anderson,7.102251186775849,0.5833333333333334,0.625
916,Derek Watt,7.014569073358863,0.6388888888888888,0.5892857142857143
917,Ben Gedeon,7.102251186775849,0.6388888888888888,0.7142857142857143
918,Riley Reiff,5.61165525868709,0.4444444444444444,0.35714285714285715
919,Tee Higgins,7.6283438672777635,0.6388888888888888,0.75
920,Dawson Knox,7.6283438672777635,0.75,0.7678571428571429
921,Christian Covington,6.576158506273934,0.6111111111111112,0.4642857142857143
922,Khalen Saunders,6.400794279439962,0.5555555555555556,0.5178571428571429
923,Jacoby Brissett,7.014569073358863,0.5833333333333334,0.7142857142857143
924,Vince Biegel,7.27761541360982,0.6666666666666666,0.6607142857142857
925,Isaiah Ford,7.7160259806947495,0.7777777777777778,0.8035714285714286
926,Lonnie Johnson Jr,7.803708094111736,0.7777777777777778,0.8035714285714286
927,Jeff Gladney,7.979072320945707,0.7777777777777778,0.8214285714285714
928,Nik Needham,7.540661753860777,0.6666666666666666,0.8035714285714286
929,Mike Ford,7.891390207528721,0.8055555555555556,0.9285714285714286
930,Marlon Davidson,6.225430052605991,0.4722222222222222,0.5178571428571429
931,Nasir Adderley,7.7160259806947495,0.75,0.8214285714285714
932,Deadrin Senat,5.8747015989380476,0.5,0.30357142857142855
933,Taiwan Jones,7.979072320945707,0.6666666666666666,0.8214285714285714
934,Marvin Hall Jr,8.066754434362693,0.8055555555555556,0.8035714285714286
935,Kalen Ballage,7.979072320945707,0.8055555555555556,0.8035714285714286
936,Romeo Okwara,6.7515227331079055,0.5277777777777778,0.5892857142857143
937,Jahlani Tavai,7.27761541360982,0.6388888888888888,0.6785714285714286
938,Jordan Akins,7.27761541360982,0.6666666666666666,0.5714285714285714
939,Eric Wilson,7.540661753860777,0.75,0.7678571428571429
940,Austin Seibert,5.962383712355034,0.3888888888888889,0.2857142857142857
941,Tristan Wirfs,6.7515227331079055,0.5555555555555556,0.39285714285714285
942,Nick Foles,6.137747939189005,0.2777777777777778,0.48214285714285715
943,Trysten Hill,6.313112166022977,0.5555555555555556,0.5178571428571429
944,Raekwon Davis,5.962383712355034,0.5,0.3392857142857143
945,Elandon Roberts,7.365297527026806,0.5833333333333334,0.6071428571428571
946,Ashtyn Davis,8.066754434362693,0.7777777777777778,0.8571428571428571
947,Josh Jackson,7.891390207528721,0.75,0.8214285714285714
948,Grant Haley,7.979072320945707,0.7777777777777778,0.9821428571428571
949,David Long Jr,7.979072320945707,0.75,0.9107142857142857
950,Andrew Adams,7.6283438672777635,0.7777777777777778,0.7321428571428571
951,Corey Coleman,7.891390207528721,0.7777777777777778,0.875
952,A.J. Cann,4.822516237934218,0.2222222222222222,0.25
953,Ameer Abdullah,7.7160259806947495,0.8611111111111112,0.8392857142857143
954,Devin Duvernay,8.066754434362693,0.7777777777777778,0.8035714285714286
955,Chris Moore,7.891390207528721,0.7222222222222222,0.8392857142857143
956,Nick Martin,5.61165525868709,0.4166666666666667,0.4107142857142857
957,Barkevious Mingo,7.452979640443792,0.6666666666666666,0.7321428571428571
958,Germaine Pratt,7.6283438672777635,0.7222222222222222,0.6607142857142857
959,KeeSean Johnson,7.7160259806947495,0.7222222222222222,0.8571428571428571
960,Kyzir White,7.452979640443792,0.7777777777777778,0.75
961,Tanoh Kpassagnon,6.926886959941878,0.6111111111111112,0.625
962,Chad Williams,7.891390207528721,0.7222222222222222,0.7678571428571429
963,Devin Smith,7.891390207528721,0.7777777777777778,0.8214285714285714
964,Isaac Seumalo,5.699337372104076,0.5277777777777778,0.5357142857142857
965,Greg Stroman,7.891390207528721,0.75,0.7321428571428571
966,Justin Layne,7.803708094111736,0.7222222222222222,0.8035714285714286
967,Amani Hooker,7.7160259806947495,0.7222222222222222,0.8571428571428571
968,Blake Cashman,7.803708094111736,0.75,0.7678571428571429
969,Jesse James,7.189933300192835,0.5833333333333334,0.5178571428571429
970,Brandon Bolden,7.7160259806947495,0.75,0.75
971,Van Jefferson,7.891390207528721,0.8055555555555556,0.7142857142857143
972,Jacob Martin,7.540661753860777,0.6111111111111112,0.7142857142857143
973,Cody Ford,5.699337372104076,0.4444444444444444,0.35714285714285715
974,Andre Roberts,7.7160259806947495,0.7222222222222222,0.8392857142857143
975,K.J. Hamler,8.242118661196663,0.8888888888888888,0.9107142857142857
976,Josey Jewell,6.839204846524892,0.6944444444444444,0.7678571428571429
977,Ben Banogu,7.540661753860777,0.7222222222222222,0.7321428571428571
978,Marcus Johnson,8.066754434362693,0.8055555555555556,0.6964285714285714
979,Dwayne Haskins Jr,6.6638406196909195,0.5555555555555556,0.7321428571428571
980,Neville Gallimore,6.926886959941878,0.5833333333333334,0.5714285714285714
981,Gardner Minshew II,6.839204846524892,0.6111111111111112,0.6607142857142857
982,Greg Ward Jr,7.6283438672777635,0.7777777777777778,0.8035714285714286
983,Rayshawn Jenkins,7.803708094111736,0.7222222222222222,0.75
984,Jamar Taylor,7.891390207528721,0.75,0.8214285714285714
985,Joejuan Williams,7.6283438672777635,0.6944444444444444,0.8214285714285714
986,Parry Nickerson,8.32980077461365,0.8611111111111112,0.7857142857142857
987,Deionte Thompson,7.6283438672777635,0.6944444444444444,0.7857142857142857
988,Dawuane Smoot,7.014569073358863,0.6111111111111112,0.75
989,Denzel Mims,8.066754434362693,0.7777777777777778,0.8928571428571429
990,Jordan Willis,7.540661753860777,0.7222222222222222,0.6964285714285714
991,Jarrad Davis,7.452979640443792,0.75,0.6785714285714286
992,Zack Moss,7.540661753860777,0.6944444444444444,0.75
993,Chase Claypool,8.066754434362693,0.7222222222222222,0.6428571428571429
994,Cole Kmet,7.189933300192835,0.6388888888888888,0.5535714285714286
995,Quinton Jefferson,6.400794279439962,0.5555555555555556,0.42857142857142855
996,Vincent Taylor,6.137747939189005,0.5,0.3392857142857143
997,Jeff Heuerman,6.839204846524892,0.6388888888888888,0.5714285714285714
998,Justin Jones,6.05006582577202,0.4722222222222222,0.35714285714285715
999,Noah Brown,7.6283438672777635,0.6944444444444444,0.7678571428571429
1000,Ted Karras,5.260926805019147,0.3055555555555556,0.21428571428571427
1001,Clayton Fejedelem,7.7160259806947495,0.7777777777777778,0.6964285714285714
1002,Jeremy Chinn,7.803708094111736,0.7777777777777778,0.8035714285714286
1003,Jimmy Moreland,7.891390207528721,0.7777777777777778,0.8392857142857143
1004,Elijhaa Penny,7.014569073358863,0.5833333333333334,0.5892857142857143
1005,Nate Solder,6.313112166022977,0.5277777777777778,0.5535714285714286
1006,Tarell Basham,7.189933300192835,0.6944444444444444,0.6607142857142857
1007,Braxton Berrios,7.979072320945707,0.75,0.875
1008,T.J. Logan,8.154436547779678,0.75,0.8928571428571429
1009,Josh Adams,7.803708094111736,0.7222222222222222,0.8214285714285714
1010,Jake Kumerow,7.6283438672777635,0.6944444444444444,0.8035714285714286
1011,Ian Thomas,7.27761541360982,0.75,0.6785714285714286
1012,Jakobi Meyers,7.452979640443792,0.7777777777777778,0.8214285714285714
1013,Mario Edwards Jr,6.6638406196909195,0.4722222222222222,0.48214285714285715
1014,Nate Davis,5.699337372104076,0.3888888888888889,0.5
1015,Tim Patrick,7.891390207528721,0.7777777777777778,0.7678571428571429
1016,Dorian O'Daniel,7.452979640443792,0.6666666666666666,0.875
1017,Roosevelt Nix,6.839204846524892,0.6388888888888888,0.6785714285714286
1018,Drew Lock,7.27761541360982,0.6388888888888888,0.6785714285714286
1019,Kamu Grugier-Hill,7.803708094111736,0.7777777777777778,0.8214285714285714
1020,Sterling Hofrichter,6.488476392856948,0.5833333333333334,0.44642857142857145
1021,Justin Evans,7.6283438672777635,0.7777777777777778,0.8571428571428571
1022,Marvell Tell III,7.540661753860777,0.8055555555555556,0.9285714285714286
1023,Rashad Fenton,7.7160259806947495,0.7222222222222222,0.75
1024,Logan Cooke,5.8747015989380476,0.25,0.17857142857142858
1025,Davon Hamilton,6.05006582577202,0.4444444444444444,0.4642857142857143
1026,Jawaan Taylor,5.699337372104076,0.3055555555555556,0.4642857142857143
1027,Morgan Fox,6.576158506273934,0.5833333333333334,0.625
1028,Deonte Harris,7.979072320945707,0.8333333333333334,0.8392857142857143
1029,Max Scharping,5.523973145270105,0.3888888888888889,0.375
1030,Ifeadi Odenigbo,7.189933300192835,0.6388888888888888,0.5535714285714286
1031,Germain Ifedi,5.523973145270105,0.4444444444444444,0.4642857142857143
1032,Jake Butt,7.102251186775849,0.6111111111111112,0.5535714285714286
1033,DaeSean Hamilton,7.7160259806947495,0.75,0.8214285714285714
1034,Matt Gay,6.137747939189005,0.3611111111111111,0.30357142857142855
1035,Donovan Smith,6.225430052605991,0.4722222222222222,0.375
1036,Taco Charlton,6.926886959941878,0.6944444444444444,0.6785714285714286
1037,Justin Herbert,7.189933300192835,0.6666666666666666,0.6785714285714286
1038,Kai Forbath,6.400794279439962,0.4722222222222222,0.39285714285714285
1039,Damon Arnette Jr,7.7160259806947495,0.6666666666666666,0.8214285714285714
1040,Noah Igbinoghene,7.979072320945707,0.8055555555555556,0.8392857142857143
1041,A.J. Terrell,8.066754434362693,0.7777777777777778,0.8035714285714286
1042,Artie Burns,7.891390207528721,0.75,0.7678571428571429
1043,Devontae Booker,7.6283438672777635,0.75,0.8214285714285714
1044,Zach Kerr,6.05006582577202,0.5,0.26785714285714285
1045,Chris Manhertz,6.839204846524892,0.5555555555555556,0.6964285714285714
1046,Bryan Edwards,7.7160259806947495,0.7222222222222222,0.7857142857142857
1047,Arden Key,6.839204846524892,0.5833333333333334,0.6607142857142857
1048,Riley Ridley,7.540661753860777,0.75,0.6607142857142857
1049,Ryan Glasgow,5.962383712355034,0.3611111111111111,0.26785714285714285
1050,McTelvin Agim,6.400794279439962,0.5,0.5
1051,Garett Bolles,6.488476392856948,0.5555555555555556,0.5714285714285714
1052,Byron Pringle,7.979072320945707,0.8055555555555556,0.8035714285714286
1053,Cedrick Wilson,7.7160259806947495,0.75,0.7857142857142857
1054,Kristian Fulton,7.891390207528721,0.75,0.8035714285714286
1055,Jayron Kearse,7.365297527026806,0.6666666666666666,0.6964285714285714
1056,Julian Blackmon,7.891390207528721,0.7222222222222222,0.8392857142857143
1057,Jordan Lucas,7.891390207528721,0.8055555555555556,0.8571428571428571
1058,Damien Harris,7.6283438672777635,0.6944444444444444,0.6428571428571429
1059,Stephen Weatherly,7.189933300192835,0.6388888888888888,0.6428571428571429
1060,Darrynton Evans,8.066754434362693,0.7777777777777778,0.875
1061,Daniel Carlson,6.488476392856948,0.5,0.3392857142857143
1062,Darrell Taylor,7.27761541360982,0.6388888888888888,0.5892857142857143
1063,Reggie Gilbert,6.839204846524892,0.5555555555555556,0.5892857142857143
1064,Jeremiah Attaochu,7.365297527026806,0.6388888888888888,0.625
1065,Damion Ratley,8.154436547779678,0.8055555555555556,0.7857142857142857
1066,Kevin Minter,6.7515227331079055,0.6111111111111112,0.6785714285714286
1067,Leki Fotu,5.8747015989380476,0.4444444444444444,0.39285714285714285
1068,Joe Looney,5.962383712355034,0.3055555555555556,0.39285714285714285
1069,Justin March,7.102251186775849,0.7222222222222222,0.5892857142857143
1070,Jamize Olawale,7.452979640443792,0.6666666666666666,0.625
1071,Tyrod Taylor,7.6283438672777635,0.75,0.8928571428571429
1072,Ryan Allen,6.137747939189005,0.4722222222222222,0.35714285714285715
1073,Deone Bucannon,7.7160259806947495,0.7777777777777778,0.7321428571428571
1074,John Cominsky,7.189933300192835,0.5833333333333334,0.6964285714285714
1075,Riley Dixon,6.137747939189005,0.5277777777777778,0.5892857142857143
1076,Tarvarius Moore,8.154436547779678,0.8055555555555556,0.7857142857142857
1077,Trevon Diggs,7.7160259806947495,0.6944444444444444,0.7857142857142857
1078,Troy Apke,8.242118661196663,0.8888888888888888,0.9285714285714286
1079,Dane Cruikshank,8.066754434362693,0.7777777777777778,0.8035714285714286
1080,Ke'Shawn Vaughn,7.803708094111736,0.6388888888888888,0.7857142857142857
1081,Patrick Laird,7.540661753860777,0.7777777777777778,0.8035714285714286
1082,Jermaine Carter Jr,7.27761541360982,0.6111111111111112,0.625
1083,Bo Scarbrough,7.7160259806947495,0.75,0.6785714285714286
1084,Justin Rohrwasser,5.348608918436133,0.4166666666666667,0.3392857142857143
1085,Ogbonnia Okoronkwo,7.189933300192835,0.6666666666666666,0.6964285714285714
1086,Malik Harrison,7.365297527026806,0.6666666666666666,0.7678571428571429
1087,Bronson Rechsteiner,7.7160259806947495,0.75,0.7678571428571429
1088,Luke Willson,7.365297527026806,0.7222222222222222,0.6964285714285714
1089,Shamar Stephen,5.523973145270105,0.4166666666666667,0.375
1090,Kerry Hyder,6.488476392856948,0.5277777777777778,0.5714285714285714
1091,Javon Wims,7.7160259806947495,0.7222222222222222,0.75
1092,Gabriel Davis,7.803708094111736,0.6944444444444444,0.7321428571428571
1093,Dre'Mont Jones,6.400794279439962,0.6111111111111112,0.6071428571428571
1094,DeMarcus Walker,6.6638406196909195,0.5555555555555556,0.5535714285714286
1095,Zach Allen,6.488476392856948,0.5833333333333334,0.5892857142857143
1096,Lamont Gaillard,5.8747015989380476,0.4722222222222222,0.35714285714285715
1097,Cameron Johnston,6.576158506273934,0.4722222222222222,0.375
1098,Charles Harris,7.189933300192835,0.6666666666666666,0.6785714285714286
1099,Josh Jones,8.066754434362693,0.7777777777777778,0.7321428571428571
1100,Sheldrick Redwine,7.891390207528721,0.8055555555555556,0.7857142857142857
1101,Isaac Yiadom,7.891390207528721,0.8055555555555556,0.8035714285714286
1102,Ryan Smith,7.803708094111736,0.7222222222222222,0.8035714285714286
1103,Ibraheim Campbell,7.6283438672777635,0.6944444444444444,0.8035714285714286
1104,Phillip Gaines,7.979072320945707,0.8055555555555556,0.8928571428571429
1105,Dean Marlowe,7.452979640443792,0.6666666666666666,0.75
1106,Frankie Luvu,6.839204846524892,0.5833333333333334,0.75
1107,Brett Maher,6.400794279439962,0.3333333333333333,0.3392857142857143
1108,Lane Taylor,5.085562578185176,0.2777777777777778,0.16071428571428573
1109,Alex Armah Jr,7.189933300192835,0.7222222222222222,0.6964285714285714
1110,Greg Little,5.348608918436133,0.4166666666666667,0.35714285714285715
1111,Antonio Gibson,7.979072320945707,0.7777777777777778,0.8035714285714286
1112,Foster Moreau,7.189933300192835,0.6111111111111112,0.7142857142857143
1113,Jon Bostic,7.365297527026806,0.6944444444444444,0.6607142857142857
1114,Antonio Gandy-Golden,7.540661753860777,0.6944444444444444,0.6785714285714286
1115,Kevin Pierre-Louis,7.540661753860777,0.6666666666666666,0.7857142857142857
1116,Jordan Thomas,7.102251186775849,0.6388888888888888,0.5714285714285714
1117,Tyler Bass,6.6638406196909195,0.6111111111111112,0.44642857142857145
1118,Scotty Miller,8.242118661196663,0.8333333333333334,0.7857142857142857
1119,Trevon Coley,6.313112166022977,0.5555555555555556,0.6785714285714286
1120,Ricardo Louis,7.979072320945707,0.75,0.7321428571428571
1121,Jamon Brown,5.962383712355034,0.5,0.5178571428571429
1122,Laquon Treadwell,7.540661753860777,0.6666666666666666,0.7678571428571429
1123,Kavon Frazier,7.540661753860777,0.6666666666666666,0.7857142857142857
1124,Leon Jacobs,7.7160259806947495,0.6944444444444444,0.6607142857142857
1125,Keion Crossen,8.32980077461365,0.7777777777777778,0.9107142857142857
1126,Cameron Sutton,7.7160259806947495,0.75,0.875
1127,Nate Hairston,7.7160259806947495,0.7222222222222222,0.8214285714285714
1128,Quincy Williams,7.6283438672777635,0.7222222222222222,0.6428571428571429
1129,D.J. Reed Jr,7.891390207528721,0.7777777777777778,0.8392857142857143
1130,Will Harris,7.891390207528721,0.7777777777777778,0.7857142857142857
1131,Julian Okwara,7.540661753860777,0.7222222222222222,0.6428571428571429
1132,Lynn Bowden Jr,7.803708094111736,0.7777777777777778,0.8214285714285714
1133,Zack Baun,7.452979640443792,0.6944444444444444,0.7321428571428571
1134,Brandon Dunn,5.699337372104076,0.4722222222222222,0.32142857142857145
1135,Joe Flacco,6.313112166022977,0.4444444444444444,0.42857142857142855
1136,Andrew Van Ginkel,7.452979640443792,0.6944444444444444,0.7321428571428571
1137,Andre Dillard,6.488476392856948,0.5833333333333334,0.5357142857142857
1138,Shelton Gibson,8.154436547779678,0.7222222222222222,0.8392857142857143
1139,George Odum,7.979072320945707,0.8055555555555556,0.7321428571428571
1140,LeShaun Sims,7.6283438672777635,0.6388888888888888,0.7678571428571429
1141,Chandon Sullivan,7.6283438672777635,0.7222222222222222,0.7857142857142857
1142,Trenton Cannon,8.066754434362693,0.8611111111111112,0.8035714285714286
1143,Devin Asiasi,7.102251186775849,0.6944444444444444,0.6071428571428571
1144,Maurice Harris,7.6283438672777635,0.7222222222222222,0.8035714285714286
1145,Ben Burr-Kirven,7.540661753860777,0.6944444444444444,0.7857142857142857
1146,Rasheem Green,7.102251186775849,0.6388888888888888,0.6071428571428571
1147,DeAndre Carter,7.979072320945707,0.8333333333333334,0.9107142857142857
1148,Anthony Firkser,6.839204846524892,0.5833333333333334,0.7321428571428571
1149,John Jenkins,5.523973145270105,0.3611111111111111,0.2857142857142857
1150,Akeem Davis-Gaither,7.7160259806947495,0.7777777777777778,0.7857142857142857
1151,Trey Hopkins,5.436291031853119,0.3888888888888889,0.21428571428571427
1152,Renell Wren,6.313112166022977,0.5277777777777778,0.5
1153,Patrick DiMarco,6.400794279439962,0.5277777777777778,0.625
1154,Chris Hubbard,6.05006582577202,0.5277777777777778,0.42857142857142855
1155,Rodrigo Blankenship,6.488476392856948,0.5555555555555556,0.35714285714285715
1156,Sam Eguavoen,7.189933300192835,0.6944444444444444,0.6607142857142857
1157,Nathan Gerry,7.6283438672777635,0.6944444444444444,0.7142857142857143
1158,Duke Riley,7.540661753860777,0.6944444444444444,0.7321428571428571
1159,Levine Toilolo,6.488476392856948,0.5555555555555556,0.5714285714285714
1160,Cody Davis,7.7160259806947495,0.7777777777777778,0.7857142857142857
1161,Michael Ojemudia,7.979072320945707,0.8055555555555556,0.8035714285714286
1162,Amik Robertson,7.803708094111736,0.7777777777777778,0.875
1163,Marquis Haynes,7.189933300192835,0.6388888888888888,0.6607142857142857
1164,Keith Kirkwood,7.979072320945707,0.6666666666666666,0.7678571428571429
1165,Rodney Anderson,7.803708094111736,0.75,0.7857142857142857
1166,Ty Johnson,8.066754434362693,0.7777777777777778,0.7857142857142857
1167,Marcell Ateman,7.540661753860777,0.6944444444444444,0.6964285714285714
1168,Keelan Doss,7.6283438672777635,0.7222222222222222,0.7678571428571429
