gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsResult,kickerId,returnerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,kickLength,playResult,absoluteYardlineNumber
2019100612,3853,"(7:44) A.Vinatieri 31 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",4,4,10,IND,Kick Attempt Good,21213.0,,,KC,13,07:44:00,,,,10,13,,31.0,0,23
2019100612,4224,"(2:30) A.Vinatieri 29 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",4,4,1,IND,Kick Attempt Good,21213.0,,,KC,12,02:30:00,,,,10,16,,29.0,0,22
2019100612,4454,"(1:19) H.Butker 36 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",4,4,18,KC,Kick Attempt Good,45046.0,,,IND,18,01:19:00,,,,10,19,,36.0,0,92
2019100700,1017,"(1:14) R.Gould 47 yard field goal is No Good, Wide Right, Center-G.Sanborn, Holder-M.Wishnowsky.",1,4,10,SF,Kick Attempt No Good,30403.0,,,CLE,29,01:14:00,,,,14,0,,47.0,-8,81
2019100700,2089,"(:15) R.Gould 52 yard field goal is No Good, Short, Center-G.Sanborn, Holder-M.Wishnowsky.",2,4,6,SF,Kick Attempt No Good,30403.0,,,CLE,34,00:15:00,,,,21,3,,52.0,-8,44
2019100700,3024,"(1:44) R.Gould 32 yard field goal is BLOCKED (T.Thomas), Center-G.Sanborn, Holder-M.Wishnowsky, RECOVERED by CLE-T.Mitchell at CLE 18. T.Mitchell to CLE 45 for 27 yards (D.Buckner).",3,4,4,SF,Blocked Kick Attempt,30403.0,,46672.0,CLE,14,01:44:00,,,,28,3,,,-31,96
2019100700,3783,"(5:13) R.Gould 44 yard field goal is GOOD, Center-G.Sanborn, Holder-M.Wishnowsky.",4,4,7,SF,Kick Attempt Good,30403.0,,,CLE,26,05:13:00,,,,28,3,,44.0,0,36
2019101000,2850,"(2:52) M.Nugent 40 yard field goal is No Good, Hit Left Upright, Center-J.Cardona, Holder-J.Bailey.",3,4,8,NE,Kick Attempt No Good,29874.0,,,NYG,22,02:52:00,,,,21,14,,40.0,-8,88
2019101300,152,"(13:25) (Field Goal formation) J.Slye 49 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",1,4,12,CAR,Kick Attempt Good,48337.0,,,TB,31,13:25:00,,,,0,0,,49.0,0,41
2019101300,2459,"(8:25) (Field Goal formation) J.Slye 46 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",3,4,1,CAR,Kick Attempt Good,48337.0,,,TB,28,08:25:00,,,,7,17,,46.0,0,38
2019101300,2856,"(5:32) (Field Goal formation) M.Gay 54 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",3,4,6,TB,Kick Attempt Good,47928.0,,,CAR,36,05:32:00,,,,7,27,,54.0,0,74
2019101300,3820,"(7:59) (Field Goal formation) J.Slye 29 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",4,4,11,CAR,Kick Attempt Good,48337.0,,,TB,11,07:59:00,,,,18,34,,29.0,0,99
2019101300,4529,"(1:16) (Field Goal formation) J.Slye 41 yard field goal is No Good, Wide Right, Center-J.Jansen, Holder-M.Palardy.",4,4,9,CAR,Kick Attempt No Good,48337.0,,,TB,23,01:16:00,,,,26,37,,41.0,-8,87
2019101301,1045,"(14:52) (Field Goal formation) J.Tucker 40 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch. Justin Tucker scores 1,000th point in 118th game, an NFL record.",2,4,8,BAL,Kick Attempt Good,39470.0,,,CIN,22,14:52:00,,,,14,7,,40.0,0,32
2019101301,2083,"(:39) (Field Goal formation) R.Bullock 22 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",2,4,4,CIN,Kick Attempt Good,38691.0,,,BAL,4,00:39:00,,,,17,7,,22.0,0,106
2019101301,3084,"(:07) (Field Goal formation) J.Tucker 49 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",3,4,6,BAL,Kick Attempt Good,39470.0,,,CIN,31,00:07:00,,,,17,10,,49.0,0,79
2019101301,3742,"(3:49) (Field Goal formation) J.Tucker 21 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,4,2,BAL,Kick Attempt Good,39470.0,,,CIN,2,03:49:00,,,,20,10,,21.0,0,12
2019101302,1229,"(10:49) J.Myers 38 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",2,4,8,SEA,Kick Attempt Good,41175.0,,,CLE,20,10:49:00,,,,20,6,,38.0,0,90
2019101302,1485,"(7:28) J.Myers 20 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",2,4,2,SEA,Kick Attempt Good,41175.0,,,CLE,2,07:28:00,,,,20,9,,20.0,0,108
2019101303,1683,"(2:44) J.Lambo 22 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",2,4,4,JAX,Kick Attempt Good,43068.0,,,NO,4,02:44:00,,,,0,3,,22.0,0,14
2019101303,2458,"(8:42) W.Lutz 21 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",3,4,3,NO,Kick Attempt Good,43689.0,,,JAX,3,08:42:00,,,,3,3,,21.0,0,107
2019101303,2710,"(3:14) J.Lambo 32 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",3,4,6,JAX,Kick Attempt Good,43068.0,,,NO,14,03:14:00,,,,3,6,,32.0,0,24
2019101304,501,"(10:24) H.Butker 41 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",1,4,15,KC,Kick Attempt Good,45046.0,,,HOU,23,10:24:00,,,,7,0,,41.0,0,87
2019101304,813,"(5:50) K.Fairbairn 44 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",1,4,8,HOU,Kick Attempt Good,43846.0,,,KC,26,05:50:00,,,,10,0,,44.0,0,36
2019101304,2870,"(11:00) K.Fairbairn 46 yard field goal is No Good, Wide Left, Center-J.Weeks, Holder-B.Anger.",3,4,5,HOU,Kick Attempt No Good,43846.0,,,KC,28,11:00:00,,,,17,23,,46.0,-8,38
2019101305,1802,"(1:13) (Field Goal formation) J.Sanders 39 yard field goal is GOOD, Center-T.Pepper, Holder-M.Haack.",2,4,5,MIA,Kick Attempt Good,46298.0,,,WAS,21,01:13:00,,,,0,7,,39.0,0,89
2019101305,2624,"(4:19) D.Hopkins 21 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",3,4,3,WAS,Kick Attempt Good,40125.0,,,MIA,3,04:19:00,,,,3,14,,21.0,0,107
2019101305,2956,"(15:00) (Field Goal formation) D.Hopkins 55 yard field goal is No Good, Wide Right, Center-N.Sundberg, Holder-T.Way.",4,4,9,WAS,Kick Attempt No Good,40125.0,,,MIA,37,15:00:00,,,,3,17,,55.0,-8,47
2019101306,770,"(1:57) D.Bailey 39 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.",1,4,8,MIN,Kick Attempt Good,38134.0,,,PHI,21,01:57:00,,,,7,0,,39.0,0,89
2019101306,2205,(:20) (Field Goal formation) J.Elliott pass short left intended for D.Goedert INTERCEPTED by E.Griffen (A.Harris) at MIN 15. E.Griffen to MIN 32 for 17 yards (H.Ridgeway; I.Seumalo).,2,4,4,PHI,Non-Special Teams Result,,,,MIN,21,00:20:00,,,,24,10,IN,,0,89
2019101306,2813,"(6:23) J.Elliott 40 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",3,4,3,PHI,Kick Attempt Good,44966.0,,,MIN,22,06:23:00,,,,24,17,,40.0,0,32
2019101307,1807,"(3:41) M.Bryant 29 yard field goal is GOOD, Center-J.Harris, Holder-M.Schaub.",2,4,7,ATL,Kick Attempt Good,27091.0,,,ARI,11,03:41:00,,,,17,7,,29.0,0,99
2019101307,2222,"(:07) Z.Gonzalez 22 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",2,3,4,ARI,Kick Attempt Good,45037.0,,,ATL,4,00:07:00,,,,17,10,,22.0,0,14
2019101307,2782,"(7:51) M.Bryant 44 yard field goal is GOOD, Center-J.Harris, Holder-M.Schaub.",3,4,7,ATL,Kick Attempt Good,27091.0,,,ARI,26,07:51:00,,,,27,10,,44.0,0,84
2019101308,1953,"(:03) R.Gould 55 yard field goal is No Good, Center-G.Sanborn, Holder-M.Wishnowsky. J.Natson at LA -8 pushed ob at LA 33 for 41 yards (M.Wishnowsky).",2,3,10,SF,Kick Attempt No Good,30403.0,45150,,LA,37,00:03:00,,,,7,7,,55.0,4,47
2019101308,2741,"(5:02) R.Gould 25 yard field goal is GOOD, Center-G.Sanborn, Holder-M.Wishnowsky.",3,4,7,SF,Kick Attempt Good,30403.0,,,LA,7,05:02:00,,,,7,14,,25.0,0,103
2019101308,3134,"(12:08) R.Gould 34 yard field goal is GOOD, Center-G.Sanborn, Holder-M.Wishnowsky.",4,4,1,SF,Kick Attempt Good,30403.0,,,LA,15,12:08:00,,,,7,17,,34.0,0,25
2019101309,299,"(10:19) B.McManus 31 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.",1,4,7,DEN,Kick Attempt Good,40276.0,,,TEN,13,10:19:00,,,,0,0,,31.0,0,23
2019101309,1538,"(4:42) B.McManus 53 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.",2,4,1,DEN,Kick Attempt Good,40276.0,,,TEN,35,04:42:00,,,,3,0,,53.0,0,75
2019101309,3627,"(4:57) B.McManus 48 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.",4,4,15,DEN,Kick Attempt Good,40276.0,,,TEN,30,04:57:00,,,,13,0,,48.0,0,80
2019101310,947,"(15:00) B.Maher 50 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,4,4,DAL,Kick Attempt Good,40775.0,,,NYJ,32,15:00:00,,,,7,0,,50.0,0,78
2019101310,2132,"(:05) B.Maher 62 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,2,5,DAL,Kick Attempt Good,40775.0,,,NYJ,44,00:05:00,,,,21,3,,62.0,0,66
2019101310,2529,"(7:54) B.Maher 32 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",3,4,14,DAL,Kick Attempt Good,40775.0,,,NYJ,14,07:54:00,,,,21,6,,32.0,0,24
2019101310,3073,"(14:13) B.Maher 40 yard field goal is No Good, Wide Right, Center-L.Ladouceur, Holder-C.Jones.",4,4,9,DAL,Kick Attempt No Good,40775.0,,,NYJ,22,14:13:00,,,,21,9,,40.0,-8,88
2019101310,3737,"(3:27) S.Ficken 38 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,4,4,NYJ,Kick Attempt Good,44240.0,,,DAL,20,03:27:00,,,,21,16,,38.0,0,30
2019101311,1512,"(:37) C.McLaughlin 43 yard field goal is No Good, Hit Left Upright, Center-C.Mazza, Holder-T.Long.",2,4,6,LAC,Kick Attempt No Good,48488.0,,,PIT,25,00:37:00,,,,0,21,,43.0,-8,85
2019101311,1994,"(8:15) C.Boswell 20 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",3,4,2,PIT,Kick Attempt Good,41953.0,,,LAC,2,08:15:00,,,,0,21,,20.0,0,12
2019101311,2607,"(14:04) C.McLaughlin 38 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",4,4,14,LAC,Kick Attempt Good,48488.0,,,PIT,20,14:04:00,,,,0,24,,38.0,0,30
2019101400,154,"(12:44) M.Prater 26 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",1,4,7,DET,Kick Attempt Good,31446.0,,,GB,8,12:44:00,,,,0,0,,26.0,0,18
2019101400,944,"(13:32) M.Prater 22 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,4,4,DET,Kick Attempt Good,31446.0,,,GB,4,13:32:00,,,,0,10,,22.0,0,106
2019101400,1998,"(:11) M.Crosby 37 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",2,4,19,GB,Kick Attempt Good,32386.0,,,DET,19,00:11:00,,,,7,13,,37.0,0,29
2019101400,2467,"(9:04) M.Prater 41 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,4,8,DET,Kick Attempt Good,31446.0,,,GB,23,09:04:00,,,,13,13,,41.0,0,87
2019101400,3266,"(12:22) M.Prater 54 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,4,2,DET,Kick Attempt Good,31446.0,,,GB,35,12:22:00,,,,13,19,,54.0,0,45
2019101400,4146,"(:02) M.Crosby 23 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",4,4,4,GB,Kick Attempt Good,32386.0,,,DET,5,00:02:00,,,,20,22,,23.0,0,105
2019101700,823,"(1:04) H.Butker 33 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",1,4,4,KC,Kick Attempt Good,45046.0,,,DEN,15,01:04:00,,,,6,7,,33.0,0,95
2019101700,1283,"(8:04) H.Butker 20 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",2,4,1,KC,Kick Attempt Good,45046.0,,,DEN,1,08:04:00,,,,6,10,,20.0,0,11
2019101700,3679,"(5:08) H.Butker 39 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",4,4,2,KC,Kick Attempt Good,45046.0,,,DEN,21,05:08:00,,,,6,27,,39.0,0,89
2019102000,290,"(11:28) M.Bryant 52 yard field goal is GOOD, Center-J.Harris, Holder-M.Schaub.",1,4,3,ATL,Kick Attempt Good,27091.0,,,LA,34,11:28:00,,,,0,0,,52.0,0,44
2019102000,587,"(5:11) G.Zuerlein 40 yard field goal is No Good, Hit Left Upright, Center-J.McQuaide, Holder-J.Hekker.",1,4,2,LA,Kick Attempt No Good,38701.0,,,ATL,22,05:11:00,,,,3,0,,40.0,-8,88
2019102000,807,"(1:47) G.Zuerlein 55 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",1,4,6,LA,Kick Attempt Good,38701.0,,,ATL,37,01:47:00,,,,3,0,,55.0,0,73
2019102000,1857,"(2:00) G.Zuerlein 25 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",2,4,7,LA,Kick Attempt Good,38701.0,,,ATL,7,02:00:00,,,,3,10,,25.0,0,17
2019102000,1988,"(1:15) M.Bryant 50 yard field goal is No Good, Wide Left, Center-J.Harris, Holder-M.Schaub.",2,4,6,ATL,Kick Attempt No Good,27091.0,,,LA,32,01:15:00,,,,3,13,,50.0,-8,78
2019102000,3663,"(5:46) G.Zuerlein 20 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",4,4,2,LA,Kick Attempt Good,38701.0,,,ATL,2,05:46:00,,,,3,27,,20.0,0,12
2019102001,358,"(10:58) S.Hauschka 39 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",1,4,10,BUF,Kick Attempt Good,33469.0,,,MIA,21,10:58:00,,,,0,0,,39.0,0,89
2019102001,753,"(3:52) S.Hauschka 43 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",1,4,10,BUF,Kick Attempt Good,33469.0,,,MIA,25,03:52:00,,,,3,0,,43.0,0,85
2019102001,1367,"(10:11) S.Hauschka 45 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,4,7,BUF,Kick Attempt Good,33469.0,,,MIA,26,10:11:00,,,,6,7,,45.0,0,36
2019102001,2486,(6:42) (Field Goal formation) M.Haack up the middle to BUF 2 for 2 yards (T.White).,3,4,1,MIA,Non-Special Teams Result,,,,BUF,4,06:42:00,,,,9,14,,,2,106
2019102002,1375,"(6:34) J.Lambo 21 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",2,4,3,JAX,Kick Attempt Good,43068.0,,,CIN,3,06:34:00,,,,0,0,,21.0,0,13
2019102002,2316,"(:07) J.Lambo 29 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",2,4,10,JAX,Kick Attempt Good,43068.0,,,CIN,11,00:07:00,,,,7,3,,29.0,0,21
2019102002,3384,"(:36) R.Bullock 38 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",3,4,1,CIN,Kick Attempt Good,38691.0,,,JAX,19,00:36:00,,,,7,9,,38.0,0,29
2019102002,4431,"(2:00) J.Lambo 26 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",4,4,6,JAX,Kick Attempt Good,43068.0,,,CIN,8,02:00:00,,,,10,24,,26.0,0,18
2019102003,3341,"(3:26) M.Prater 46 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,4,8,DET,Kick Attempt Good,31446.0,,,MIN,28,03:26:00,,,,21,28,,46.0,0,38
2019102003,3625,"(12:56) D.Bailey 45 yard field goal is No Good, Wide Left, Center-A.Cutting, Holder-B.Colquitt.",4,4,3,MIN,Kick Attempt No Good,38134.0,,,DET,27,12:56:00,,,,24,28,,45.0,-8,37
2019102004,186,"(12:25) D.Carlson 45 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",1,4,7,OAK,Kick Attempt Good,46236.0,,,GB,26,12:25:00,,,,0,0,,45.0,0,36
2019102005,1265,"(9:05) K.Fairbairn 47 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",2,4,25,HOU,Kick Attempt Good,43846.0,,,IND,29,09:05:00,,,,7,0,,47.0,0,39
2019102005,1496,"(6:30) K.Fairbairn 31 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",2,4,13,HOU,Kick Attempt Good,43846.0,,,IND,13,06:30:00,,,,7,3,,31.0,0,23
2019102005,2054,"(:27) K.Fairbairn 26 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",2,4,8,HOU,Kick Attempt Good,43846.0,,,IND,8,00:27:00,,,,14,6,,26.0,0,18
2019102006,1064,"(13:34) Z.Gonzalez 47 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",2,4,9,ARI,Kick Attempt Good,45037.0,,,NYG,29,13:34:00,,,,0,14,,47.0,0,81
2019102006,3093,"(1:11) A.Rosas 37 yard field goal is No Good, Hit Right Upright, Center-Z.DeOssie, Holder-R.Dixon.",3,4,5,NYG,Kick Attempt No Good,43937.0,,,ARI,19,01:11:00,,,,14,24,,37.0,-8,29
2019102006,3933,"(2:13) Z.Gonzalez 35 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",4,4,10,ARI,Kick Attempt Good,45037.0,,,NYG,17,02:13:00,,,,21,24,,35.0,0,27
2019102007,366,"(6:50) D.Hopkins 39 yard field goal is No Good, Wide Right, Center-N.Sundberg, Holder-T.Way.",1,4,8,WAS,Kick Attempt No Good,40125.0,,,SF,21,06:50:00,,,,0,0,,39.0,-8,89
2019102007,997,"(11:00) R.Gould 45 yard field goal is No Good, Wide Left, Center-G.Sanborn, Holder-M.Wishnowsky.",2,4,18,SF,Kick Attempt No Good,30403.0,,,WAS,27,11:00:00,,,,0,0,,45.0,-8,83
2019102007,2842,"(9:06) R.Gould 22 yard field goal is GOOD, Center-G.Sanborn, Holder-M.Wishnowsky.",4,4,4,SF,Kick Attempt Good,30403.0,,,WAS,4,09:06:00,,,,0,3,,22.0,0,14
2019102007,3262,"(:27) R.Gould 29 yard field goal is GOOD, Center-G.Sanborn, Holder-M.Wishnowsky.",4,4,5,SF,Kick Attempt Good,30403.0,,,WAS,11,00:27:00,,,,0,6,,29.0,0,21
2019102008,503,"(6:06) (Field Goal formation) C.Parkey 45 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",1,4,5,TEN,Kick Attempt Good,41688.0,,,LAC,27,06:06:00,,,,0,0,,45.0,0,83
2019102008,833,"(:07) (Field Goal formation) C.McLaughlin 29 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",1,4,10,LAC,Kick Attempt Good,48488.0,,,TEN,11,00:07:00,,,,3,0,,29.0,0,21
2019102008,2990,"(10:59) (Field Goal formation) C.McLaughlin 50 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",4,4,13,LAC,Kick Attempt Good,48488.0,,,TEN,32,10:59:00,,,,16,10,,50.0,0,78
2019102009,1435,"(11:38) E.Pineiro 46 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,4,14,CHI,Kick Attempt Good,46426.0,,,NO,28,11:38:00,,,,7,9,,46.0,0,82
2019102009,1798,"(6:35) W.Lutz 39 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,4,12,NO,Kick Attempt Good,43689.0,,,CHI,20,06:35:00,,,,10,9,,39.0,0,30
2019102009,2168,"(2:22) W.Lutz 42 yard field goal is No Good, Wide Right, Center-Z.Wood, Holder-T.Morstead.",2,4,4,NO,Kick Attempt No Good,43689.0,,,CHI,24,02:22:00,,,,10,12,,42.0,-8,34
2019102009,3712,"(12:49) W.Lutz 30 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",4,4,12,NO,Kick Attempt Good,43689.0,,,CHI,12,12:49:00,,,,10,26,,30.0,0,98
2019102010,256,"(10:22) J.Tucker 25 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",1,4,3,BAL,Kick Attempt Good,39470.0,,,SEA,7,10:22:00,,,,0,0,,25.0,0,103
2019102010,1112,"(11:10) J.Tucker 28 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",2,4,8,BAL,Kick Attempt Good,39470.0,,,SEA,10,11:10:00,,,,7,3,,28.0,0,20
2019102010,1446,"(7:39) J.Myers 34 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",2,4,10,SEA,Kick Attempt Good,41175.0,,,BAL,16,07:39:00,,,,7,6,,34.0,0,94
2019102010,2134,"(:06) J.Myers 31 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",2,3,10,SEA,Kick Attempt Good,41175.0,,,BAL,13,00:06:00,,,,10,13,,31.0,0,97
2019102010,3717,"(3:50) J.Tucker 22 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,4,4,BAL,Kick Attempt Good,39470.0,,,SEA,4,03:50:00,,,,13,20,,22.0,0,106
2019102010,4094,"(1:53) J.Myers 35 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",4,4,5,SEA,Kick Attempt Good,41175.0,,,BAL,17,01:53:00,,,,13,30,,35.0,0,27
2019102011,1909,"(1:34) (Field Goal formation) B.Maher 26 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,4,4,DAL,Kick Attempt Good,40775.0,,,PHI,8,01:34:00,,,,21,7,,26.0,0,102
2019102011,2217,"(:04) (Field Goal formation) B.Maher 63 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,2,10,DAL,Kick Attempt Good,40775.0,,,PHI,45,00:04:00,,,,24,7,,63.0,0,65
2019102011,3240,"(12:40) (Field Goal formation) B.Maher 29 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",4,4,5,DAL,Kick Attempt Good,40775.0,,,PHI,11,12:40:00,,,,27,10,,29.0,0,99
2019102100,612,"(3:53) M.Nugent 34 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",1,4,14,NE,Kick Attempt Good,29874.0,,,NYJ,16,03:53:00,,,,0,7,,34.0,0,26
2019102400,510,"(5:25) D.Bailey 50 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.",1,4,7,MIN,Kick Attempt Good,38134.0,,,WAS,32,05:25:00,,,,0,0,,50.0,0,78
2019102400,881,"(14:03) D.Hopkins 21 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",2,4,3,WAS,Kick Attempt Good,40125.0,,,MIN,3,14:03:00,,,,3,0,,21.0,0,107
2019102400,1138,"(7:29) D.Bailey 29 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.",2,4,11,MIN,Kick Attempt Good,38134.0,,,WAS,11,07:29:00,,,,3,3,,29.0,0,21
2019102400,1429,"(2:00) D.Hopkins 30 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",2,4,12,WAS,Kick Attempt Good,40125.0,,,MIN,12,02:00:00,,,,6,3,,30.0,0,98
2019102400,2119,"(8:37) D.Bailey 27 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.",3,4,9,MIN,Kick Attempt Good,38134.0,,,WAS,9,08:37:00,,,,13,6,,27.0,0,101
2019102400,2820,"(10:40) D.Bailey 40 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.",4,4,12,MIN,Kick Attempt Good,38134.0,,,WAS,22,10:40:00,,,,16,9,,40.0,0,32
2019102700,873,"(15:00) M.Bryant 51 yard field goal is No Good, Wide Left, Center-J.Harris, Holder-K.Redfern.",2,4,1,ATL,Kick Attempt No Good,27091.0,,,SEA,33,15:00:00,,,,0,3,,51.0,-8,77
2019102700,1603,"(2:33) M.Bryant 53 yard field goal is No Good, Wide Right, Center-J.Harris, Holder-K.Redfern.",2,4,10,ATL,Kick Attempt No Good,27091.0,,,SEA,35,02:33:00,,,,0,17,,53.0,-8,75
2019102700,2749,"(3:30) M.Bryant 47 yard field goal is GOOD, Center-J.Harris, Holder-K.Redfern.",3,4,16,ATL,Kick Attempt Good,27091.0,,,SEA,29,03:30:00,,,,8,24,,47.0,0,39
2019102700,4183,"(1:21) M.Bryant 37 yard field goal is GOOD, Center-J.Harris, Holder-K.Redfern.",4,2,10,ATL,Kick Attempt Good,27091.0,,,SEA,19,01:21:00,,,,17,27,,37.0,0,91
2019102701,622,"(3:42) J.Elliott 37 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",1,4,5,PHI,Kick Attempt Good,44966.0,,,BUF,19,03:42:00,,,,0,0,,37.0,0,91
2019102701,2176,"(:02) S.Hauschka 53 yard field goal is No Good, Wide Right, Center-R.Ferguson, Holder-C.Bojorquez.",2,1,10,BUF,Kick Attempt No Good,33469.0,,,PHI,35,00:02:00,,,,7,11,,53.0,-8,75
2019102702,702,"(2:18) E.Pineiro 33 yard field goal is No Good, Hit Right Upright, Center-P.Scales, Holder-P.O'Donnell.",1,4,6,CHI,Kick Attempt No Good,46426.0,,,LAC,15,02:18:00,,,,0,0,,33.0,-8,95
2019102702,894,"(14:48) E.Pineiro 22 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,4,4,CHI,Kick Attempt Good,46426.0,,,LAC,4,14:48:00,,,,0,0,,22.0,0,14
2019102702,1669,"(4:20) E.Pineiro 25 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,4,7,CHI,Kick Attempt Good,46426.0,,,LAC,7,04:20:00,,,,3,0,,25.0,0,17
2019102702,2209,"(:01) E.Pineiro 19 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,4,1,CHI,Kick Attempt Good,46426.0,,,LAC,1,00:01:00,,,,6,7,,19.0,0,11
2019102702,2907,"(:42) C.McLaughlin 20 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",3,4,2,LAC,Kick Attempt Good,48488.0,,,CHI,2,00:42:00,,,,16,7,,20.0,0,12
2019102702,3235,"(10:57) C.McLaughlin 42 yard field goal is No Good, Wide Right, Center-C.Mazza, Holder-T.Long.",4,4,14,LAC,Kick Attempt No Good,48488.0,,,CHI,24,10:57:00,,,,16,10,,42.0,-8,86
2019102702,4224,"(:04) E.Pineiro 41 yard field goal is No Good, Wide Left, Center-P.Scales, Holder-P.O'Donnell.",4,2,11,CHI,Kick Attempt No Good,46426.0,,,LAC,22,00:04:00,,,,16,17,,41.0,-9,32
