gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsResult,kickerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,playResult,absoluteYardlineNumber
2019111007,2600,"R.Succop extra point is GOOD, Center-B.Brinkley, Holder-B.Kern.",3,0,0,TEN,Kick Attempt Good,34707.0,,KC,15,05:58:00,,,,19,19,,0,25
2019111007,3220,"H.Butker extra point is GOOD, Center-J.Winchester, Holder-D.Colquitt.",4,0,0,KC,Kick Attempt Good,45046.0,,TEN,15,11:54:00,,,,20,28,,0,25
2019111007,3508,"R.Succop extra point is GOOD, Center-B.Brinkley, Holder-B.Kern.",4,0,0,TEN,Kick Attempt Good,34707.0,,KC,15,06:26:00,,,,26,29,,0,95
2019111008,1762,"J.Sanders extra point is GOOD, Center-T.Pepper, Holder-M.Haack.",2,0,0,MIA,Kick Attempt Good,46298.0,,IND,15,01:52:00,,,,0,9,,0,95
2019111008,3265,"A.Vinatieri extra point is No Good, Wide Left, Center-L.Rhodes, Holder-R.Sanchez.",4,0,0,IND,Kick Attempt No Good,21213.0,,MIA,15,11:30:00,,,,12,10,,0,25
2019111009,137,"G.Zuerlein extra point is GOOD, Center-J.McQuaide, Holder-J.Hekker.",1,0,0,LA,Kick Attempt Good,38701.0,,PIT,15,14:46:00,,,,0,6,,0,25
2019111009,1172,"C.Boswell extra point is GOOD, Center-K.Canaday, Holder-J.Berry.",1,0,0,PIT,Kick Attempt Good,41953.0,,LA,15,00:34:00,,,,6,7,,0,95
2019111009,2256,"C.Boswell extra point is GOOD, Center-K.Canaday, Holder-J.Berry.",2,0,0,PIT,Kick Attempt Good,41953.0,,LA,15,01:44:00,,,,13,7,,0,25
2019111010,421,"D.Bailey extra point is GOOD, Center-A.Cutting, Holder-B.Colquitt.",1,0,0,MIN,Kick Attempt Good,38134.0,,DAL,15,09:25:00,,,,0,6,,0,25
2019111010,945,"D.Bailey extra point is GOOD, Center-A.Cutting, Holder-B.Colquitt.",1,0,0,MIN,Kick Attempt Good,38134.0,,DAL,15,00:32:00,,,,0,13,,0,25
2019111010,1395,"B.Maher extra point is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,0,0,DAL,Kick Attempt Good,40775.0,,MIN,15,08:08:00,,,,6,14,,0,25
2019111010,2782,"B.Maher extra point is GOOD, Center-L.Ladouceur, Holder-C.Jones.",3,0,0,DAL,Kick Attempt Good,40775.0,,MIN,15,07:01:00,,,,20,20,,0,95
2019111100,802,"C.McLaughlin extra point is GOOD, Center-K.Nelson, Holder-M.Wishnowsky.",1,0,0,SF,Kick Attempt Good,48488.0,,SEA,15,02:03:00,,,,9,0,,0,95
2019111100,1655,"J.Myers extra point is GOOD, Center-T.Ott, Holder-M.Dickson.",2,0,0,SEA,Kick Attempt Good,41175.0,,SF,15,02:51:00,,,,10,6,,0,95
2019111100,2819,"J.Myers extra point is GOOD, Center-T.Ott, Holder-M.Dickson.",3,0,0,SEA,Kick Attempt Good,41175.0,,SF,15,04:37:00,,,,10,13,,0,95
2019111100,3079,"J.Myers extra point is GOOD, Center-T.Ott, Holder-M.Dickson.",3,0,0,SEA,Kick Attempt Good,41175.0,,SF,15,01:42:00,,,,10,20,,0,95
2019111400,1478,"A.Seibert extra point is GOOD, Center-C.Hughlett, Holder-J.Gillan.",2,0,0,CLE,Kick Attempt Good,47953.0,,PIT,15,09:55:00,,,,13,0,,0,25
2019111400,3011,"C.Boswell extra point is GOOD, Center-K.Canaday, Holder-J.Berry.",3,0,0,PIT,Kick Attempt Good,41953.0,,CLE,15,05:39:00,,,,14,6,,0,95
2019111400,4049,"A.Seibert extra point is GOOD, Center-C.Hughlett, Holder-J.Gillan.",4,0,0,CLE,Kick Attempt Good,47953.0,,PIT,15,05:25:00,,,,20,7,,0,95
2019111700,1428,"(Kick formation) J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",2,0,0,BAL,Kick Attempt Good,39470.0,,HOU,15,09:17:00,,,,6,0,,0,25
2019111700,1818,"(Kick formation) J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",2,0,0,BAL,Kick Attempt Good,39470.0,,HOU,15,02:14:00,,,,13,0,,0,25
2019111700,2544,"(Kick formation) J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",3,0,0,BAL,Kick Attempt Good,39470.0,,HOU,15,11:33:00,,,,20,0,,0,25
2019111700,3829,"(Kick formation) J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",4,0,0,BAL,Kick Attempt Good,39470.0,,HOU,15,09:50:00,,,,33,0,,0,95
2019111700,4039,"(Kick formation) K.Fairbairn extra point is GOOD, Center-J.Weeks, Holder-B.Anger.",4,0,0,HOU,Kick Attempt Good,43846.0,,BAL,15,07:10:00,,,,34,6,,0,25
2019111700,4271,"(Kick formation) J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",4,0,0,BAL,Kick Attempt Good,39470.0,,HOU,15,04:01:00,,,,40,7,,0,95
2019111701,832,"Y.Koo extra point is GOOD, Center-J.Harris, Holder-R.Allen.",1,0,0,ATL,Kick Attempt Good,45576.0,,CAR,15,00:59:00,,,,0,9,,0,95
2019111701,1859,"Y.Koo extra point is GOOD, Center-J.Harris, Holder-R.Allen.",2,0,0,ATL,Kick Attempt Good,45576.0,,CAR,15,01:34:00,,,,0,19,,0,25
2019111702,257,"M.Prater extra point is GOOD, Center-D.Muhlbach, Holder-S.Martin.",1,0,0,DET,Kick Attempt Good,31446.0,,DAL,15,12:33:00,,,,6,0,,0,25
2019111702,1220,"B.Maher extra point is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,0,0,DAL,Kick Attempt Good,40775.0,,DET,15,14:10:00,,,,7,9,,0,25
2019111702,1868,"B.Maher extra point is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,0,0,DAL,Kick Attempt Good,40775.0,,DET,15,04:37:00,,,,14,16,,0,25
2019111702,2221,"B.Maher extra point is GOOD, Center-L.Ladouceur, Holder-C.Jones. PENALTY on DET-A.Robinson, Unsportsmanlike Conduct, 15 yards, enforced between downs.",2,0,0,DAL,Kick Attempt Good,40775.0,,DET,15,00:27:00,UNSd,DET 91,15.0,14,23,,0,25
2019111703,460,"J.Lambo extra point is GOOD, Center-M.Orzech, Holder-L.Cooke.",1,0,0,JAX,Kick Attempt Good,43068.0,,IND,15,06:53:00,,,,0,6,,0,95
2019111703,773,"A.Vinatieri extra point is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",1,0,0,IND,Kick Attempt Good,21213.0,,JAX,15,00:35:00,,,,6,7,,0,25
2019111703,2455,"A.Vinatieri extra point is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",3,0,0,IND,Kick Attempt Good,21213.0,,JAX,15,08:46:00,,,,16,7,,0,95
2019111703,2869,"A.Vinatieri extra point is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",3,0,0,IND,Kick Attempt Good,21213.0,,JAX,15,00:58:00,,,,23,7,,0,95
2019111703,3222,"A.Vinatieri extra point is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",4,0,0,IND,Kick Attempt Good,21213.0,,JAX,15,12:42:00,,,,30,7,,0,25
2019111704,1028,"(Kick formation) S.Hauschka extra point is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,0,0,BUF,Kick Attempt Good,33469.0,,MIA,15,13:09:00,,,,0,12,,0,95
2019111704,1734,"(Kick formation) J.Sanders extra point is GOOD, Center-T.Pepper, Holder-M.Haack.",2,0,0,MIA,Kick Attempt Good,46298.0,,BUF,15,03:39:00,,,,6,16,,0,25
2019111704,2031,"S.Hauschka extra point is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,0,0,BUF,Kick Attempt Good,33469.0,,MIA,15,01:23:00,,,,7,22,,0,95
2019111704,2097,"(Kick formation) J.Sanders extra point is GOOD, Center-T.Pepper, Holder-M.Haack.",2,0,0,MIA,Kick Attempt Good,46298.0,,BUF,20,01:09:00,,,,13,23,,0,30
2019111704,2736,"(Kick formation) S.Hauschka extra point is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",3,0,0,BUF,Kick Attempt Good,33469.0,,MIA,15,06:55:00,,,,14,29,,0,95
2019111704,3470,"(Kick formation) S.Hauschka extra point is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",4,0,0,BUF,Kick Attempt Good,33469.0,,MIA,15,10:38:00,,,,20,36,,0,25
2019111705,684,"B.McManus extra point is GOOD, Center-C.Kreiter, Holder-C.Wadman.",1,0,0,DEN,Kick Attempt Good,40276.0,,MIN,15,04:39:00,,,,0,9,,0,25
2019111705,1169,"B.McManus extra point is GOOD, Center-C.Kreiter, Holder-C.Wadman.",2,0,0,DEN,Kick Attempt Good,40276.0,,MIN,15,12:21:00,,,,0,16,,0,95
2019111705,2407,"D.Bailey extra point is GOOD, Center-A.Cutting, Holder-B.Colquitt.",3,0,0,MIN,Kick Attempt Good,38134.0,,DEN,15,11:29:00,,,,6,20,,0,25
2019111705,3451,"D.Bailey extra point is GOOD, Center-A.Cutting, Holder-B.Colquitt.",4,0,0,MIN,Kick Attempt Good,38134.0,,DEN,15,10:21:00,,,,19,23,,0,95
2019111705,3763,"D.Bailey extra point is GOOD, Center-A.Cutting, Holder-B.Colquitt.",4,0,0,MIN,Kick Attempt Good,38134.0,,DEN,15,06:01:00,,,,26,23,,0,95
2019111706,851,"W.Lutz extra point is GOOD, Center-Z.Wood, Holder-T.Morstead.",1,0,0,NO,Kick Attempt Good,43689.0,,TB,15,00:00:00,,,,0,12,,0,25
2019111706,1379,"W.Lutz extra point is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,0,0,NO,Kick Attempt Good,43689.0,,TB,15,05:13:00,,,,0,19,,0,95
2019111706,1622,"M.Gay extra point is GOOD, Center-Z.Triner, Holder-B.Pinion.",2,0,0,TB,Kick Attempt Good,47928.0,,NO,15,02:42:00,,,,6,20,,0,25
2019111706,2717,"W.Lutz extra point is GOOD, Center-Z.Wood, Holder-T.Morstead.",3,0,0,NO,Kick Attempt Good,43689.0,,TB,15,05:27:00,,,,10,26,,0,25
2019111706,2973,"M.Gay extra point is GOOD, Center-Z.Triner, Holder-B.Pinion.",3,0,0,TB,Kick Attempt Good,47928.0,,NO,15,01:22:00,,,,16,27,,0,95
2019111706,3733,"W.Lutz extra point is GOOD, Center-Z.Wood, Holder-T.Morstead.",4,0,0,NO,Kick Attempt Good,43689.0,,TB,15,05:07:00,,,,17,33,,0,95
2019111707,324,"S.Ficken extra point is No Good, Wide Left, Center-T.Hennessy, Holder-L.Edwards.",1,0,0,NYJ,Kick Attempt No Good,44240.0,,WAS,15,11:50:00,,,,0,6,,0,95
2019111707,1089,"S.Ficken extra point is GOOD, Center-T.Hennessy, Holder-L.Edwards.",2,0,0,NYJ,Kick Attempt Good,44240.0,,WAS,15,14:01:00,,,,0,12,,0,25
2019111707,2161,"S.Ficken extra point is GOOD, Center-T.Hennessy, Holder-L.Edwards.",2,0,0,NYJ,Kick Attempt Good,44240.0,,WAS,25,00:36:00,,,,3,19,,0,35
2019111707,3336,"S.Ficken extra point is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,0,0,NYJ,Kick Attempt Good,44240.0,,WAS,15,13:11:00,,,,3,26,,0,95
2019111707,3456,"S.Ficken extra point is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,0,0,NYJ,Kick Attempt Good,44240.0,,WAS,15,12:15:00,,,,3,33,,0,95
2019111708,877,"Z.Gonzalez extra point is No Good, Wide Left, Center-A.Brewer, Holder-A.Lee.",1,0,0,ARI,Kick Attempt No Good,45037.0,,SF,15,04:04:00,,,,0,9,,0,25
2019111708,1522,"Z.Gonzalez extra point is GOOD, Center-A.Brewer, Holder-A.Lee.",2,0,0,ARI,Kick Attempt Good,45037.0,,SF,15,09:03:00,,,,0,15,,0,95
2019111708,1688,"C.McLaughlin extra point is GOOD, Center-K.Nelson, Holder-M.Wishnowsky.",2,0,0,SF,Kick Attempt Good,48488.0,,ARI,15,07:52:00,,,,6,16,,0,25
2019111708,3931,"Z.Gonzalez extra point is GOOD, Center-A.Brewer, Holder-A.Lee.",4,0,0,ARI,Kick Attempt Good,45037.0,,SF,15,06:30:00,,,,23,25,,0,25
2019111709,702,"R.Bullock extra point is GOOD, Center-C.Harris, Holder-K.Huber.",1,0,0,CIN,Kick Attempt Good,38691.0,,OAK,15,03:03:00,,,,0,6,,0,25
2019111709,1293,"D.Carlson extra point is GOOD, Center-T.Sieg, Holder-A.Cole.",2,0,0,OAK,Kick Attempt Good,46236.0,,CIN,15,06:50:00,,,,6,7,,0,25
2019111709,1778,"D.Carlson extra point is GOOD, Center-T.Sieg, Holder-A.Cole.",2,0,0,OAK,Kick Attempt Good,46236.0,,CIN,15,01:37:00,,,,13,7,,0,25
2019111710,1081,"J.Elliott extra point is GOOD, Center-R.Lovato, Holder-C.Johnston.",2,0,0,PHI,Kick Attempt Good,44966.0,,NE,15,12:36:00,,,,9,0,,0,95
2019111711,1647,"G.Zuerlein extra point is GOOD, Center-J.McQuaide, Holder-J.Hekker.",2,0,0,LA,Kick Attempt Good,38701.0,,CHI,15,03:28:00,,,,9,0,,0,95
2019111711,2393,"E.Pineiro extra point is GOOD, Center-P.Scales, Holder-P.O'Donnell.",3,0,0,CHI,Kick Attempt Good,46426.0,,LA,15,07:10:00,,,,10,6,,0,95
2019111711,3627,"G.Zuerlein extra point is GOOD, Center-J.McQuaide, Holder-J.Hekker.",4,0,0,LA,Kick Attempt Good,38701.0,,CHI,15,03:31:00,,,,16,7,,0,95
2019111800,1275,"H.Butker extra point is GOOD, Center-J.Winchester, Holder-D.Colquitt.",2,0,0,KC,Kick Attempt Good,45046.0,,LAC,15,08:45:00,,,,3,6,,0,25
2019111800,2489,"H.Butker extra point is GOOD, Center-J.Winchester, Holder-D.Colquitt.",3,0,0,KC,Kick Attempt Good,45046.0,,LAC,15,09:29:00,,,,9,16,,0,25
2019111800,2832,"H.Butker extra point is GOOD, Center-J.Winchester, Holder-D.Colquitt.",3,0,0,KC,Kick Attempt Good,45046.0,,LAC,15,04:56:00,,,,9,23,,0,25
2019112100,1458,"A.Vinatieri extra point is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",2,0,0,IND,Kick Attempt Good,21213.0,,HOU,15,04:28:00,,,,3,6,,0,95
2019112100,1669,"K.Fairbairn extra point is GOOD, Center-J.Weeks, Holder-B.Anger.",2,0,0,HOU,Kick Attempt Good,43846.0,,IND,15,01:53:00,,,,9,7,,0,25
2019112100,2487,"A.Vinatieri extra point is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",3,0,0,IND,Kick Attempt Good,21213.0,,HOU,10,05:36:00,,,,10,16,,0,20
2019112100,3004,"K.Fairbairn extra point is GOOD, Center-J.Weeks, Holder-B.Anger.",4,0,0,HOU,Kick Attempt Good,43846.0,,IND,15,12:34:00,,,,19,17,,0,25
2019112400,562,"M.Gay extra point is GOOD, Center-Z.Triner, Holder-B.Pinion.",1,0,0,TB,Kick Attempt Good,47928.0,,ATL,15,06:45:00,,,,3,6,,0,25
2019112400,995,"Y.Koo extra point is GOOD, Center-J.Harris, Holder-R.Allen.",1,0,0,ATL,Kick Attempt Good,45576.0,,TB,15,00:46:00,,,,9,7,,0,95
2019112400,1469,"M.Gay extra point is No Good, Wide Left, Center-Z.Triner, Holder-B.Pinion.",2,0,0,TB,Kick Attempt No Good,47928.0,,ATL,15,07:55:00,,,,10,13,,0,95
2019112400,2039,"M.Gay extra point is No Good, Wide Left, Center-Z.Triner, Holder-B.Pinion.",2,0,0,TB,Kick Attempt No Good,47928.0,,ATL,15,00:40:00,,,,10,19,,0,95
2019112400,2446,"M.Gay extra point is Blocked (K.Sheffield), Center-Z.Triner, Holder-B.Pinion. DEFENSIVE TWO-POINT ATTEMPT. S.Neasman recovered the blocked kick. ATTEMPT FAILS.",3,0,0,TB,Blocked Kick Attempt,47928.0,47894.0,ATL,15,10:58:00,,,,10,25,,0,25
2019112400,4229,"M.Gay extra point is GOOD, Center-Z.Triner, Holder-B.Pinion. PENALTY on ATL-D.Kazee, Unnecessary Roughness, 15 yards, enforced between downs.",4,0,0,TB,Kick Attempt Good,47928.0,,ATL,15,03:06:00,UNRd,ATL 27,15.0,16,34,,0,95
2019112401,2266,"S.Hauschka extra point is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",3,0,0,BUF,Kick Attempt Good,33469.0,,DEN,15,12:57:00,,,,12,0,,0,95
2019112401,3656,"S.Hauschka extra point is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",4,0,0,BUF,Kick Attempt Good,33469.0,,DEN,15,11:08:00,,,,19,3,,0,25
2019112402,1517,"A.Rosas extra point is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",2,0,0,NYG,Kick Attempt Good,43937.0,,CHI,15,07:38:00,,,,0,6,,0,25
2019112402,2485,"E.Pineiro extra point is GOOD, Center-P.Scales, Holder-P.O'Donnell.",3,0,0,CHI,Kick Attempt Good,46426.0,,NYG,15,12:12:00,,,,9,7,,0,95
2019112402,3065,"E.Pineiro extra point is No Good, Wide Left, Center-P.Scales, Holder-P.O'Donnell.",3,0,0,CHI,Kick Attempt No Good,46426.0,,NYG,30,05:19:00,,,,19,7,,0,80
2019112402,4123,"A.Rosas extra point is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",4,0,0,NYG,Kick Attempt Good,43937.0,,CHI,15,04:10:00,,,,19,13,,0,95
2019112403,1457,"R.Bullock extra point is GOOD, Center-C.Harris, Holder-K.Huber.",2,0,0,CIN,Kick Attempt Good,38691.0,,PIT,15,01:55:00,,,,6,3,,0,95
2019112403,2320,"C.Boswell extra point is GOOD, Center-K.Canaday, Holder-J.Berry.",3,0,0,PIT,Kick Attempt Good,41953.0,,CIN,15,11:10:00,,,,7,9,,0,95
2019112404,364,"A.Seibert extra point is GOOD, Center-C.Hughlett, Holder-J.Gillan.",1,0,0,CLE,Kick Attempt Good,47953.0,,MIA,15,09:59:00,,,,6,0,,0,25
2019112404,1018,"A.Seibert extra point is GOOD, Center-C.Hughlett, Holder-J.Gillan.",1,0,0,CLE,Kick Attempt Good,47953.0,,MIA,15,01:51:00,,,,13,0,,0,25
2019112404,1438,"A.Seibert extra point is GOOD, Center-C.Hughlett, Holder-J.Gillan.",2,0,0,CLE,Kick Attempt Good,47953.0,,MIA,15,10:31:00,,,,20,0,,0,95
2019112404,2041,"A.Seibert extra point is GOOD, Center-C.Hughlett, Holder-J.Gillan.",2,0,0,CLE,Kick Attempt Good,47953.0,,MIA,15,01:01:00,,,,27,0,,0,95
2019112404,2733,"J.Sanders extra point is GOOD, Center-T.Pepper, Holder-M.Haack.",3,0,0,MIA,Kick Attempt Good,46298.0,,CLE,15,09:37:00,,,,28,9,,0,95
2019112404,3272,"J.Sanders extra point is GOOD, Center-T.Pepper, Holder-M.Haack.",3,0,0,MIA,Kick Attempt Good,46298.0,,CLE,15,00:04:00,,,,28,16,,0,95
2019112404,4215,"A.Seibert extra point is GOOD, Center-C.Hughlett, Holder-J.Gillan.",4,0,0,CLE,Kick Attempt Good,47953.0,,MIA,15,03:26:00,,,,40,17,,0,95
2019112404,4444,"J.Sanders extra point is GOOD, Center-T.Pepper, Holder-M.Haack.",4,0,0,MIA,Kick Attempt Good,46298.0,,CLE,15,00:39:00,,,,41,23,,0,25
2019112405,234,"W.Lutz extra point is GOOD, Center-Z.Wood, Holder-T.Morstead.",1,0,0,NO,Kick Attempt Good,43689.0,,CAR,15,10:39:00,,,,6,0,,0,25
2019112405,684,"W.Lutz extra point is GOOD, Center-Z.Wood, Holder-T.Morstead.",1,0,0,NO,Kick Attempt Good,43689.0,,CAR,15,05:12:00,,,,13,0,,0,25
2019112405,818,"J.Slye extra point is No Good, Wide Right, Center-J.Jansen, Holder-M.Palardy.",1,0,0,CAR,Kick Attempt No Good,48337.0,,NO,15,03:08:00,,,,14,6,,0,95
2019112405,2444,"W.Lutz extra point is GOOD, Center-Z.Wood, Holder-T.Morstead.",3,0,0,NO,Kick Attempt Good,43689.0,,CAR,15,11:18:00,,,,23,15,,0,25
2019112405,2909,"W.Lutz extra point is GOOD, Center-Z.Wood, Holder-T.Morstead.",3,0,0,NO,Kick Attempt Good,43689.0,,CAR,25,05:09:00,,,,30,18,,0,35
2019112405,3166,"J.Slye extra point is No Good, Wide Right, Center-J.Jansen, Holder-M.Palardy.",3,0,0,CAR,Kick Attempt No Good,48337.0,,NO,15,01:28:00,,,,31,24,,0,95
2019112405,3716,"J.Slye extra point is GOOD, Center-J.Jansen, Holder-M.Palardy.",4,0,0,CAR,Kick Attempt Good,48337.0,,NO,15,09:23:00,,,,31,30,,0,25
2019112406,2213,"S.Ficken extra point is GOOD, Center-T.Hennessy, Holder-L.Edwards.",3,0,0,NYJ,Kick Attempt Good,44240.0,,OAK,15,12:58:00,,,,19,3,,0,95
2019112406,2620,"S.Ficken extra point is GOOD, Center-T.Hennessy, Holder-L.Edwards.",3,0,0,NYJ,Kick Attempt Good,44240.0,,OAK,15,06:39:00,,,,26,3,,0,95
2019112406,2694,"S.Ficken extra point is GOOD, Center-T.Hennessy, Holder-L.Edwards.",3,0,0,NYJ,Kick Attempt Good,44240.0,,OAK,15,06:25:00,,,,33,3,,0,95
2019112407,909,"D.Hopkins extra point is GOOD, Center-N.Sundberg, Holder-T.Way.",2,0,0,WAS,Kick Attempt Good,40125.0,,DET,15,12:54:00,,,,9,3,,0,95
2019112407,2278,"M.Prater extra point is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,0,0,DET,Kick Attempt Good,31446.0,,WAS,15,10:03:00,,,,13,12,,0,25
2019112408,1211,"R.Succop extra point is GOOD, Center-B.Brinkley, Holder-B.Kern.",2,0,0,TEN,Kick Attempt Good,34707.0,,JAX,15,06:29:00,,,,6,0,,0,95
2019112408,1979,"R.Succop extra point is GOOD, Center-B.Brinkley, Holder-B.Kern.",3,0,0,TEN,Kick Attempt Good,34707.0,,JAX,15,13:13:00,,,,13,3,,0,25
2019112408,2149,"R.Succop extra point is GOOD, Center-B.Brinkley, Holder-B.Kern.",3,0,0,TEN,Kick Attempt Good,34707.0,,JAX,15,10:40:00,,,,20,3,,0,25
2019112408,2222,"R.Succop extra point is GOOD, Center-B.Brinkley, Holder-B.Kern.",3,0,0,TEN,Kick Attempt Good,34707.0,,JAX,15,10:24:00,,,,27,3,,0,25
2019112408,2421,"R.Succop extra point is GOOD, Center-B.Brinkley, Holder-B.Kern.",3,0,0,TEN,Kick Attempt Good,34707.0,,JAX,15,06:57:00,,,,34,3,,0,25
2019112408,3301,"R.Succop extra point is GOOD, Center-B.Brinkley, Holder-B.Kern.",4,0,0,TEN,Kick Attempt Good,34707.0,,JAX,15,09:47:00,,,,41,17,,0,95
2019112409,854,"N.Folk extra point is GOOD, Center-J.Cardona, Holder-J.Bailey.",1,0,0,NE,Kick Attempt Good,32371.0,,DAL,15,00:45:00,,,,6,0,,0,25
2019112410,2958,"C.McLaughlin extra point is GOOD, Center-K.Nelson, Holder-M.Wishnowsky.",3,0,0,SF,Kick Attempt Good,48488.0,,GB,15,02:55:00,,,,29,8,,0,25
2019112410,3637,"C.McLaughlin extra point is GOOD, Center-K.Nelson, Holder-M.Wishnowsky.",4,0,0,SF,Kick Attempt Good,48488.0,,GB,15,04:58:00,,,,36,8,,0,95
2019112411,585,"J.Myers extra point is GOOD, Center-T.Ott, Holder-M.Dickson.",1,0,0,SEA,Kick Attempt Good,41175.0,,PHI,15,05:54:00,,,,3,6,,0,25
2019112411,3176,"J.Myers extra point is GOOD, Center-T.Ott, Holder-M.Dickson.",4,0,0,SEA,Kick Attempt Good,41175.0,,PHI,15,11:56:00,,,,3,16,,0,25
2019112500,730,"J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",1,0,0,BAL,Kick Attempt Good,39470.0,,LA,15,01:31:00,,,,0,13,,0,95
2019112500,1528,"J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",2,0,0,BAL,Kick Attempt Good,39470.0,,LA,15,04:42:00,,,,3,20,,0,25
2019112500,2296,"J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",3,0,0,BAL,Kick Attempt Good,39470.0,,LA,15,09:46:00,,,,6,34,,0,95
2019112500,3050,"J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",4,0,0,BAL,Kick Attempt Good,39470.0,,LA,15,14:43:00,,,,6,41,,0,25
2019112800,260,"E.Pineiro extra point is GOOD, Center-P.Scales, Holder-P.O'Donnell.",1,0,0,CHI,Kick Attempt Good,46426.0,,DET,15,11:37:00,,,,0,6,,0,95
2019112800,374,"M.Prater extra point is GOOD, Center-D.Muhlbach, Holder-S.Martin.",1,0,0,DET,Kick Attempt Good,31446.0,,CHI,15,11:01:00,,,,6,7,,0,25
2019112800,727,"M.Prater extra point is GOOD, Center-D.Muhlbach, Holder-S.Martin.",1,0,0,DET,Kick Attempt Good,31446.0,,CHI,15,04:12:00,,,,13,7,,0,25
2019112800,2977,"E.Pineiro extra point is GOOD, Center-P.Scales, Holder-P.O'Donnell.",3,0,0,CHI,Kick Attempt Good,46426.0,,DET,15,04:44:00,,,,17,16,,0,25
2019112800,4005,"E.Pineiro extra point is GOOD, Center-P.Scales, Holder-P.O'Donnell. PENALTY on DET-M.Killebrew, Roughing the Kicker, 15 yards, enforced between downs.",4,0,0,CHI,Kick Attempt Good,46426.0,,DET,10,02:17:00,RRK,DET 35,15.0,20,23,,0,100
2019112801,301,"B.Maher extra point is GOOD, Center-L.Ladouceur, Holder-C.Jones.",1,0,0,DAL,Kick Attempt Good,40775.0,,BUF,15,10:34:00,,,,6,0,,0,25
2019112801,1320,"S.Hauschka extra point is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,0,0,BUF,Kick Attempt Good,33469.0,,DAL,15,08:01:00,,,,7,6,,0,25
2019112801,1829,"S.Hauschka extra point is No Good, Wide Right, Center-R.Ferguson, Holder-C.Bojorquez.",2,0,0,BUF,Kick Attempt No Good,33469.0,,DAL,15,01:52:00,,,,7,13,,0,25
2019112801,2797,"S.Hauschka extra point is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",3,0,0,BUF,Kick Attempt Good,33469.0,,DAL,15,03:37:00,,,,7,22,,0,95
2019112802,251,"W.Lutz extra point is GOOD, Center-Z.Wood, Holder-T.Morstead.",1,0,0,NO,Kick Attempt Good,43689.0,,ATL,15,11:07:00,,,,0,6,,0,25
2019112802,1068,"Y.Koo extra point is No Good, Wide Left, Center-J.Harris, Holder-R.Allen.",2,0,0,ATL,Kick Attempt No Good,45576.0,,NO,15,12:35:00,,,,6,7,,0,25
2019112802,1744,"W.Lutz extra point is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,0,0,NO,Kick Attempt Good,43689.0,,ATL,15,01:53:00,,,,6,16,,0,95
2019120100,227,"R.Gould extra point is GOOD, Center-K.Nelson, Holder-M.Wishnowsky.",1,0,0,SF,Kick Attempt Good,30403.0,,BAL,15,11:53:00,,,,0,6,,0,25
2019120100,609,"J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",1,0,0,BAL,Kick Attempt Good,39470.0,,SF,15,05:41:00,,,,6,7,,0,95
2019120100,1123,"J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",2,0,0,BAL,Kick Attempt Good,39470.0,,SF,15,11:58:00,,,,13,7,,0,25
2019120100,1274,"R.Gould extra point is GOOD, Center-K.Nelson, Holder-M.Wishnowsky.",2,0,0,SF,Kick Attempt Good,30403.0,,BAL,15,09:12:00,,,,14,13,,0,95
